district,date,value
NPL047,1987-12-01,10.7317
NPL047,1988-01-01,3.4033
NPL047,1988-02-01,12.6468
NPL047,1988-03-01,27.4056
NPL047,1988-04-01,46.5592
NPL047,1988-05-01,64.3548
NPL047,1988-06-01,177.8814
NPL047,1988-07-01,622.7321
NPL047,1988-08-01,620.7862
NPL047,1988-09-01,161.432
NPL047,1988-10-01,85.5674
NPL047,1988-11-01,0.4527
NPL047,1988-12-01,47.4918
NPL047,1989-01-01,37.3299
NPL047,1989-02-01,13.6897
NPL047,1989-03-01,30.9503
NPL047,1989-04-01,4.2637
NPL047,1989-05-01,81.0793
NPL047,1989-06-01,305.5319
NPL047,1989-07-01,924.6852
NPL047,1989-08-01,280.3575
NPL047,1989-09-01,353.4321
NPL047,1989-10-01,34.5446
NPL047,1989-11-01,2.4751
NPL047,1989-12-01,6.8651
NPL047,1990-01-01,3.0748
NPL047,1990-02-01,48.552
NPL047,1990-03-01,40.2276
NPL047,1990-04-01,26.5106
NPL047,1990-05-01,132.7173
NPL047,1990-06-01,231.8744
NPL047,1990-07-01,598.3013
NPL047,1990-08-01,312.3543
NPL047,1990-09-01,312.3862
NPL047,1990-10-01,34.5027
NPL047,1990-11-01,0.6201
NPL047,1990-12-01,22.1094
NPL047,1991-01-01,13.1396
NPL047,1991-02-01,13.8625
NPL047,1991-03-01,27.6125
NPL047,1991-04-01,11.1034
NPL047,1991-05-01,55.2078
NPL047,1991-06-01,250.2931
NPL047,1991-07-01,379.9511
NPL047,1991-08-01,479.8341
NPL047,1991-09-01,287.6747
NPL047,1991-10-01,8.6309
NPL047,1991-11-01,1.1007
NPL047,1991-12-01,20.8787
NPL047,1992-01-01,11.6007
NPL047,1992-02-01,12.8015
NPL047,1992-03-01,3.3127
NPL047,1992-04-01,17.1326
NPL047,1992-05-01,83.3394
NPL047,1992-06-01,163.9424
NPL047,1992-07-01,286.8752
NPL047,1992-08-01,372.4839
NPL047,1992-09-01,90.8894
NPL047,1992-10-01,87.2788
NPL047,1992-11-01,1.3434
NPL047,1992-12-01,1.6744
NPL047,1993-01-01,34.8636
NPL047,1993-02-01,10.5316
NPL047,1993-03-01,47.0788
NPL047,1993-04-01,71.6831
NPL047,1993-05-01,98.2766
NPL047,1993-06-01,197.4902
NPL047,1993-07-01,320.6869
NPL047,1993-08-01,575.918
NPL047,1993-09-01,253.8909
NPL047,1993-10-01,13.5464
NPL047,1993-11-01,2.6523
NPL047,1993-12-01,2.7765
NPL047,1994-01-01,48.1797
NPL047,1994-02-01,25.6363
NPL047,1994-03-01,4.4689
NPL047,1994-04-01,20.4133
NPL047,1994-05-01,59.8696
NPL047,1994-06-01,281.4292
NPL047,1994-07-01,374.6578
NPL047,1994-08-01,431.0616
NPL047,1994-09-01,247.776
NPL047,1994-10-01,26.8773
NPL047,1994-11-01,4.0548
NPL047,1994-12-01,0.982
NPL047,1995-01-01,22.863
NPL047,1995-02-01,25.551
NPL047,1995-03-01,27.5903
NPL047,1995-04-01,10.1458
NPL047,1995-05-01,38.8764
NPL047,1995-06-01,341.2898
NPL047,1995-07-01,469.3133
NPL047,1995-08-01,328.5432
NPL047,1995-09-01,182.3368
NPL047,1995-10-01,21.798
NPL047,1995-11-01,62.2309
NPL047,1995-12-01,14.2048
NPL047,1996-01-01,72.5611
NPL047,1996-02-01,61.1042
NPL047,1996-03-01,9.6583
NPL047,1996-04-01,17.6704
NPL047,1996-05-01,20.2326
NPL047,1996-06-01,374.5832
NPL047,1996-07-01,570.558
NPL047,1996-08-01,407.815
NPL047,1996-09-01,190.1833
NPL047,1996-10-01,140.2833
NPL047,1996-11-01,0.5591
NPL047,1996-12-01,0.2747
NPL047,1997-01-01,26.4035
NPL047,1997-02-01,6.0045
NPL047,1997-03-01,9.1549
NPL047,1997-04-01,96.5671
NPL047,1997-05-01,53.1216
NPL047,1997-06-01,190.8301
NPL047,1997-07-01,377.1654
NPL047,1997-08-01,369.7871
NPL047,1997-09-01,254.9145
NPL047,1997-10-01,32.3143
NPL047,1997-11-01,8.9445
NPL047,1997-12-01,108.0543
NPL047,1998-01-01,9.7365
NPL047,1998-02-01,22.7746
NPL047,1998-03-01,70.958
NPL047,1998-04-01,61.8425
NPL047,1998-05-01,138.0725
NPL047,1998-06-01,199.6876
NPL047,1998-07-01,797.1855
NPL047,1998-08-01,823.3475
NPL047,1998-09-01,133.9341
NPL047,1998-10-01,82.4003
NPL047,1998-11-01,6.9715
NPL047,1998-12-01,1.1553
NPL047,1999-01-01,7.8894
NPL047,1999-02-01,6.8214
NPL047,1999-03-01,0.8904
NPL047,1999-04-01,16.2597
NPL047,1999-05-01,162.1195
NPL047,1999-06-01,469.2778
NPL047,1999-07-01,420.5507
NPL047,1999-08-01,516.5226
NPL047,1999-09-01,130.1833
NPL047,1999-10-01,82.8036
NPL047,1999-11-01,6.0716
NPL047,1999-12-01,2.6001
NPL047,2000-01-01,7.4286
NPL047,2000-02-01,17.1365
NPL047,2000-03-01,19.9421
NPL047,2000-04-01,110.6745
NPL047,2000-05-01,209.2677
NPL047,2000-06-01,536.3594
NPL047,2000-07-01,477.0642
NPL047,2000-08-01,321.0605
NPL047,2000-09-01,174.9077
NPL047,2000-10-01,16.6139
NPL047,2000-11-01,2.2969
NPL047,2000-12-01,8.2254
NPL047,2001-01-01,6.3136
NPL047,2001-02-01,22.1392
NPL047,2001-03-01,18.242
NPL047,2001-04-01,49.6194
NPL047,2001-05-01,184.7022
NPL047,2001-06-01,326.9926
NPL047,2001-07-01,553.051
NPL047,2001-08-01,401.7755
NPL047,2001-09-01,247.9872
NPL047,2001-10-01,90.3534
NPL047,2001-11-01,28.2493
NPL047,2001-12-01,2.3774
NPL047,2002-01-01,39.1034
NPL047,2002-02-01,30.9722
NPL047,2002-03-01,28.0722
NPL047,2002-04-01,129.6677
NPL047,2002-05-01,233.6816
NPL047,2002-06-01,261.2856
NPL047,2002-07-01,503.4613
NPL047,2002-08-01,302.3439
NPL047,2002-09-01,175.031
NPL047,2002-10-01,42.3293
NPL047,2002-11-01,16.0675
NPL047,2002-12-01,22.2158
NPL047,2003-01-01,27.2664
NPL047,2003-02-01,37.1912
NPL047,2003-03-01,51.3011
NPL047,2003-04-01,62.9812
NPL047,2003-05-01,64.1804
NPL047,2003-06-01,535.6938
NPL047,2003-07-01,579.2183
NPL047,2003-08-01,505.0285
NPL047,2003-09-01,276.3988
NPL047,2003-10-01,18.8463
NPL047,2003-11-01,3.2211
NPL047,2003-12-01,4.7327
NPL047,2004-01-01,28.4511
NPL047,2004-02-01,5.5843
NPL047,2004-03-01,12.9977
NPL047,2004-04-01,100.8674
NPL047,2004-05-01,146.7962
NPL047,2004-06-01,286.8958
NPL047,2004-07-01,405.6748
NPL047,2004-08-01,229.9125
NPL047,2004-09-01,249.6815
NPL047,2004-10-01,93.6512
NPL047,2004-11-01,4.7933
NPL047,2004-12-01,2.6623
NPL047,2005-01-01,43.9087
NPL047,2005-02-01,13.9153
NPL047,2005-03-01,31.848
NPL047,2005-04-01,46.7331
NPL047,2005-05-01,48.2468
NPL047,2005-06-01,196.6037
NPL047,2005-07-01,420.955
NPL047,2005-08-01,387.1177
NPL047,2005-09-01,190.9799
NPL047,2005-10-01,147.4309
NPL047,2005-11-01,1.2739
NPL047,2005-12-01,1.8057
NPL047,2006-01-01,0.3258
NPL047,2006-02-01,8.0257
NPL047,2006-03-01,28.1806
NPL047,2006-04-01,98.051
NPL047,2006-05-01,180.7003
NPL047,2006-06-01,303.0207
NPL047,2006-07-01,325.058
NPL047,2006-08-01,327.49
NPL047,2006-09-01,170.3502
NPL047,2006-10-01,44.069
NPL047,2006-11-01,6.3973
NPL047,2006-12-01,9.7575
NPL047,2007-01-01,5.7231
NPL047,2007-02-01,83.6123
NPL047,2007-03-01,36.7096
NPL047,2007-04-01,61.324
NPL047,2007-05-01,98.4102
NPL047,2007-06-01,178.2575
NPL047,2007-07-01,545.509
NPL047,2007-08-01,492.0038
NPL047,2007-09-01,473.4161
NPL047,2007-10-01,120.1694
NPL047,2007-11-01,6.2371
NPL047,2007-12-01,4.4779
NPL047,2008-01-01,9.5159
NPL047,2008-02-01,5.8026
NPL047,2008-03-01,13.2144
NPL047,2008-04-01,50.5545
NPL047,2008-05-01,139.5154
NPL047,2008-06-01,607.2123
NPL047,2008-07-01,399.0746
NPL047,2008-08-01,602.3606
NPL047,2008-09-01,273.4197
NPL047,2008-10-01,65.0708
NPL047,2008-11-01,2.5942
NPL047,2008-12-01,3.7795
NPL047,2009-01-01,3.9379
NPL047,2009-02-01,15.8575
NPL047,2009-03-01,14.8504
NPL047,2009-04-01,7.8056
NPL047,2009-05-01,233.1547
NPL047,2009-06-01,292.4242
NPL047,2009-07-01,425.625
NPL047,2009-08-01,556.8593
NPL047,2009-09-01,106.8834
NPL047,2009-10-01,156.5457
NPL047,2009-11-01,16.6433
NPL047,2009-12-01,4.0359
NPL047,2010-01-01,3.0475
NPL047,2010-02-01,22.1924
NPL047,2010-03-01,3.9798
NPL047,2010-04-01,27.9787
NPL047,2010-05-01,92.0611
NPL047,2010-06-01,214.4088
NPL047,2010-07-01,402.1913
NPL047,2010-08-01,502.521
NPL047,2010-09-01,404.5202
NPL047,2010-10-01,63.7069
NPL047,2010-11-01,5.7975
NPL047,2010-12-01,4.1367
NPL047,2011-01-01,6.7554
NPL047,2011-02-01,17.9759
NPL047,2011-03-01,18.9635
NPL047,2011-04-01,107.8693
NPL047,2011-05-01,247.0323
NPL047,2011-06-01,312.1794
NPL047,2011-07-01,418.5717
NPL047,2011-08-01,392.1091
NPL047,2011-09-01,207.422
NPL047,2011-10-01,31.7434
NPL047,2011-11-01,31.7888
NPL047,2011-12-01,7.4821
NPL047,2012-01-01,22.8631
NPL047,2012-02-01,30.2389
NPL047,2012-03-01,15.0193
NPL047,2012-04-01,45.6261
NPL047,2012-05-01,67.7855
NPL047,2012-06-01,178.6633
NPL047,2012-07-01,517.2193
NPL047,2012-08-01,325.3359
NPL047,2012-09-01,513.4649
NPL047,2012-10-01,35.07
NPL047,2012-11-01,1.3694
NPL047,2012-12-01,0.8048
NPL047,2013-01-01,21.2458
NPL047,2013-02-01,64.3356
NPL047,2013-03-01,14.4778
NPL047,2013-04-01,116.4786
NPL047,2013-05-01,103.4751
NPL047,2013-06-01,513.8311
NPL047,2013-07-01,535.3419
NPL047,2013-08-01,319.0844
NPL047,2013-09-01,148.1241
NPL047,2013-10-01,270.2817
NPL047,2013-11-01,3.8741
NPL047,2013-12-01,6.567
NPL047,2014-01-01,23.1645
NPL047,2014-02-01,25.7888
NPL047,2014-03-01,17.1352
NPL047,2014-04-01,13.4952
NPL047,2014-05-01,107.3324
NPL047,2014-06-01,363.279
NPL047,2014-07-01,399.8905
NPL047,2014-08-01,624.4105
NPL047,2014-09-01,255.2525
NPL047,2014-10-01,181.4368
NPL047,2014-11-01,2.8521
NPL047,2014-12-01,19.0046
NPL047,2015-01-01,45.8159
NPL047,2015-02-01,13.8996
NPL047,2015-03-01,108.344
NPL047,2015-04-01,91.8509
NPL047,2015-05-01,69.5159
NPL047,2015-06-01,267.3496
NPL047,2015-07-01,421.9816
NPL047,2015-08-01,469.3154
NPL047,2015-09-01,127.3288
NPL047,2015-10-01,62.4358
NPL047,2015-11-01,3.4517
NPL047,2015-12-01,0.3812
NPL047,2016-01-01,6.0653
NPL047,2016-02-01,7.3861
NPL047,2016-03-01,32.41
NPL047,2016-04-01,7.8084
NPL047,2016-05-01,163.2428
NPL047,2016-06-01,304.1479
NPL047,2016-07-01,727.0375
NPL047,2016-08-01,248.1638
NPL047,2016-09-01,412.7063
NPL047,2016-10-01,132.332
NPL047,2016-11-01,0.8868
NPL047,2016-12-01,0.9202
NPL047,2017-01-01,8.785
NPL047,2017-02-01,1.4424
NPL047,2017-03-01,55.8326
NPL047,2017-04-01,110.477
NPL047,2017-05-01,145.9203
NPL047,2017-06-01,306.8867
NPL047,2017-07-01,516.264
NPL047,2017-08-01,666.8754
NPL047,2017-09-01,274.8803
NPL047,2017-10-01,63.1146
NPL047,2017-11-01,4.0357
NPL047,2017-12-01,0.9604
NPL047,2018-01-01,4.996
NPL047,2018-02-01,4.6492
NPL047,2018-03-01,20.4518
NPL047,2018-04-01,120.121
NPL047,2018-05-01,272.2906
NPL047,2018-06-01,212.073
NPL047,2018-07-01,584.0416
NPL047,2018-08-01,455.515
NPL047,2018-09-01,133.3243
NPL047,2018-10-01,24.2545
NPL047,2018-11-01,3.7053
NPL047,2018-12-01,1.2672
NPL047,2019-01-01,27.8904
NPL047,2019-02-01,60.9177
NPL047,2019-03-01,23.3505
NPL047,2019-04-01,70.3926
NPL047,2019-05-01,115.6206
NPL047,2019-06-01,193.5528
NPL047,2019-07-01,470.5576
NPL047,2019-08-01,384.3685
NPL047,2019-09-01,327.2334
NPL047,2019-10-01,41.2048
NPL047,2019-11-01,6.2659
NPL047,2019-12-01,23.0585
NPL047,2020-01-01,85.4449
NPL047,2020-02-01,45.2329
NPL047,2020-03-01,68.2981
NPL047,2020-04-01,121.3683
NPL047,2020-05-01,201.0913
NPL047,2020-06-01,423.7022
NPL047,2020-07-01,828.9424
NPL047,2020-08-01,388.5516
NPL047,2020-09-01,455.2015
NPL047,2020-10-01,15.4025
NPL047,2020-11-01,8.1796
NPL048,1979-02-01,21.3669
NPL048,1979-03-01,1.8603
NPL048,1979-04-01,15.3073
NPL048,1979-05-01,32.3369
NPL048,1979-06-01,232.726
NPL048,1979-07-01,515.4474
NPL048,1979-08-01,173.2047
NPL048,1979-09-01,112.3662
NPL048,1979-10-01,123.8469
NPL048,1979-11-01,22.7014
NPL048,1979-12-01,9.7141
NPL048,1980-01-01,2.8206
NPL048,1980-02-01,5.1393
NPL048,1980-03-01,38.3993
NPL048,1980-04-01,0.6965
NPL048,1980-05-01,56.6239
NPL048,1980-06-01,504.2221
NPL048,1980-07-01,798.6164
NPL048,1980-08-01,880.325
NPL048,1980-09-01,444.2586
NPL048,1980-10-01,33.1132
NPL048,1980-11-01,0.1033
NPL048,1980-12-01,2.0718
NPL048,1981-01-01,38.4556
NPL048,1981-02-01,2.2157
NPL048,1981-03-01,38.4291
NPL048,1981-04-01,40.245
NPL048,1981-05-01,117.4079
NPL048,1981-06-01,135.7069
NPL048,1981-07-01,723.1121
NPL048,1981-08-01,442.9274
NPL048,1981-09-01,387.4882
NPL048,1981-10-01,3.6454
NPL048,1981-11-01,23.7642
NPL048,1981-12-01,0.5951
NPL048,1982-01-01,26.0617
NPL048,1982-02-01,10.4086
NPL048,1982-03-01,37.8697
NPL048,1982-04-01,59.8349
NPL048,1982-05-01,17.7223
NPL048,1982-06-01,292.147
NPL048,1982-07-01,368.7038
NPL048,1982-08-01,287.1243
NPL048,1982-09-01,226.3875
NPL048,1982-10-01,7.0243
NPL048,1982-11-01,20.1812
NPL048,1982-12-01,11.8195
NPL048,1983-01-01,17.1767
NPL048,1983-02-01,3.1014
NPL048,1983-03-01,9.2179
NPL048,1983-04-01,59.018
NPL048,1983-05-01,93.4925
NPL048,1983-06-01,95.7206
NPL048,1983-07-01,467.2744
NPL048,1983-08-01,313.857
NPL048,1983-09-01,298.3111
NPL048,1983-10-01,63.3654
NPL048,1983-11-01,0.2256
NPL048,1983-12-01,12.6015
NPL048,1984-01-01,50.5826
NPL048,1984-02-01,3.3588
NPL048,1984-03-01,1.5363
NPL048,1984-04-01,4.4753
NPL048,1984-05-01,52.3069
NPL048,1984-06-01,627.396
NPL048,1984-07-01,633.5448
NPL048,1984-08-01,289.5546
NPL048,1984-09-01,325.3016
NPL048,1984-10-01,16.098
NPL048,1984-11-01,0.017
NPL048,1984-12-01,9.3362
NPL048,1985-01-01,35.6289
NPL048,1985-02-01,0.3028
NPL048,1985-03-01,1.7235
NPL048,1985-04-01,15.0956
NPL048,1985-05-01,57.4006
NPL048,1985-06-01,251.022
NPL048,1985-07-01,555.9194
NPL048,1985-08-01,441.8736
NPL048,1985-09-01,502.8374
NPL048,1985-10-01,136.063
NPL048,1985-11-01,1.8487
NPL048,1985-12-01,33.3607
NPL048,1986-01-01,1.0044
NPL048,1986-02-01,33.3177
NPL048,1986-03-01,2.6966
NPL048,1986-04-01,28.5874
NPL048,1986-05-01,69.6992
NPL048,1986-06-01,225.5691
NPL048,1986-07-01,444.1476
NPL048,1986-08-01,456.7645
NPL048,1986-09-01,338.4585
NPL048,1986-10-01,55.0147
NPL048,1986-11-01,1.811
NPL048,1986-12-01,75.5222
NPL048,1987-01-01,5.6404
NPL048,1987-02-01,8.7093
NPL048,1987-03-01,11.8442
NPL048,1987-04-01,49.2542
NPL048,1987-05-01,23.6392
NPL048,1987-06-01,88.5713
NPL048,1987-07-01,768.3675
NPL048,1987-08-01,532.518
NPL048,1987-09-01,437.5359
NPL048,1987-10-01,168.3069
NPL048,1987-11-01,0.208
NPL048,1987-12-01,9.2818
NPL048,1988-01-01,0.9598
NPL048,1988-02-01,10.4346
NPL048,1988-03-01,21.1612
NPL048,1988-04-01,25.9052
NPL048,1988-05-01,39.6772
NPL048,1988-06-01,179.3304
NPL048,1988-07-01,610.0343
NPL048,1988-08-01,694.5151
NPL048,1988-09-01,178.7561
NPL048,1988-10-01,102.532
NPL048,1988-11-01,0.0166
NPL048,1988-12-01,44.1016
NPL048,1989-01-01,29.1162
NPL048,1989-02-01,14.2544
NPL048,1989-03-01,22.6265
NPL048,1989-04-01,1.8743
NPL048,1989-05-01,52.2372
NPL048,1989-06-01,302.9705
NPL048,1989-07-01,984.6724
NPL048,1989-08-01,286.8832
NPL048,1989-09-01,363.2162
NPL048,1989-10-01,25.6483
NPL048,1989-11-01,0.4622
NPL048,1989-12-01,3.6367
NPL048,1990-01-01,0.96
NPL048,1990-02-01,41.7048
NPL048,1990-03-01,27.9619
NPL048,1990-04-01,17.9764
NPL048,1990-05-01,98.4831
NPL048,1990-06-01,220.2046
NPL048,1990-07-01,580.9815
NPL048,1990-08-01,320.8535
NPL048,1990-09-01,309.8151
NPL048,1990-10-01,22.7022
NPL048,1990-11-01,0.0569
NPL048,1990-12-01,10.635
NPL048,1991-01-01,8.7024
NPL048,1991-02-01,11.2071
NPL048,1991-03-01,20.7362
NPL048,1991-04-01,4.9222
NPL048,1991-05-01,30.2709
NPL048,1991-06-01,209.5402
NPL048,1991-07-01,377.0304
NPL048,1991-08-01,526.6856
NPL048,1991-09-01,330.2704
NPL048,1991-10-01,3.6013
NPL048,1991-11-01,0.3329
NPL048,1991-12-01,16.8933
NPL048,1992-01-01,5.0015
NPL048,1992-02-01,7.2104
NPL048,1992-03-01,2.3039
NPL048,1992-04-01,10.2959
NPL048,1992-05-01,58.4941
NPL048,1992-06-01,152.5985
NPL048,1992-07-01,296.5801
NPL048,1992-08-01,380.6406
NPL048,1992-09-01,85.6352
NPL048,1992-10-01,85.5719
NPL048,1992-11-01,0.3679
NPL048,1992-12-01,0.2899
NPL048,1993-01-01,22.5942
NPL048,1993-02-01,6.3378
NPL048,1993-03-01,44.6028
NPL048,1993-04-01,46.1898
NPL048,1993-05-01,61.3843
NPL048,1993-06-01,181.0521
NPL048,1993-07-01,298.0694
NPL048,1993-08-01,591.2569
NPL048,1993-09-01,271.6227
NPL048,1993-10-01,5.4925
NPL048,1993-11-01,0.9722
NPL048,1993-12-01,0.7943
NPL048,1994-01-01,56.708
NPL048,1994-02-01,19.5941
NPL048,1994-03-01,2.3798
NPL048,1994-04-01,11.9488
NPL048,1994-05-01,38.1116
NPL048,1994-06-01,241.1913
NPL048,1994-07-01,384.8627
NPL048,1994-08-01,424.9722
NPL048,1994-09-01,259.3654
NPL048,1994-10-01,22.3357
NPL048,1994-11-01,1.383
NPL048,1994-12-01,0.6252
NPL048,1995-01-01,16.3271
NPL048,1995-02-01,20.0457
NPL048,1995-03-01,21.1154
NPL048,1995-04-01,6.7823
NPL048,1995-05-01,17.0982
NPL048,1995-06-01,317.0662
NPL048,1995-07-01,502.4434
NPL048,1995-08-01,340.4564
NPL048,1995-09-01,191.3152
NPL048,1995-10-01,10.9744
NPL048,1995-11-01,54.7525
NPL048,1995-12-01,13.8023
NPL048,1996-01-01,83.8696
NPL048,1996-02-01,45.2355
NPL048,1996-03-01,5.8226
NPL048,1996-04-01,12.1997
NPL048,1996-05-01,8.7906
NPL048,1996-06-01,420.0257
NPL048,1996-07-01,616.7459
NPL048,1996-08-01,403.4496
NPL048,1996-09-01,261.4141
NPL048,1996-10-01,103.9367
NPL048,1996-11-01,0.0462
NPL048,1996-12-01,0.0086
NPL048,1997-01-01,15.649
NPL048,1997-02-01,1.4691
NPL048,1997-03-01,8.6722
NPL048,1997-04-01,65.8111
NPL048,1997-05-01,40.3731
NPL048,1997-06-01,174.9563
NPL048,1997-07-01,384.3512
NPL048,1997-08-01,314.7204
NPL048,1997-09-01,280.6353
NPL048,1997-10-01,26.5128
NPL048,1997-11-01,8.1285
NPL048,1997-12-01,102.921
NPL048,1998-01-01,10.1951
NPL048,1998-02-01,15.4687
NPL048,1998-03-01,45.9681
NPL048,1998-04-01,38.5171
NPL048,1998-05-01,97.9776
NPL048,1998-06-01,141.0816
NPL048,1998-07-01,893.0583
NPL048,1998-08-01,917.7724
NPL048,1998-09-01,140.1252
NPL048,1998-10-01,79.2299
NPL048,1998-11-01,4.5467
NPL048,1998-12-01,0.071
NPL048,1999-01-01,3.7833
NPL048,1999-02-01,5.0584
NPL048,1999-03-01,0.2406
NPL048,1999-04-01,7.2621
NPL048,1999-05-01,140.3551
NPL048,1999-06-01,420.2081
NPL048,1999-07-01,440.6655
NPL048,1999-08-01,546.6433
NPL048,1999-09-01,123.5265
NPL048,1999-10-01,80.1433
NPL048,1999-11-01,5.6354
NPL048,1999-12-01,1.0436
NPL048,2000-01-01,3.3874
NPL048,2000-02-01,8.7269
NPL048,2000-03-01,17.8749
NPL048,2000-04-01,59.2531
NPL048,2000-05-01,144.6318
NPL048,2000-06-01,634.7155
NPL048,2000-07-01,573.1305
NPL048,2000-08-01,298.3514
NPL048,2000-09-01,137.2229
NPL048,2000-10-01,8.983
NPL048,2000-11-01,3.1947
NPL048,2000-12-01,6.3439
NPL048,2001-01-01,2.817
NPL048,2001-02-01,6.0232
NPL048,2001-03-01,11.3855
NPL048,2001-04-01,38.1952
NPL048,2001-05-01,180.748
NPL048,2001-06-01,329.1661
NPL048,2001-07-01,590.5721
NPL048,2001-08-01,405.7721
NPL048,2001-09-01,261.7117
NPL048,2001-10-01,111.0361
NPL048,2001-11-01,32.718
NPL048,2001-12-01,0.4828
NPL048,2002-01-01,27.6817
NPL048,2002-02-01,24.8606
NPL048,2002-03-01,12.8289
NPL048,2002-04-01,88.9252
NPL048,2002-05-01,183.2618
NPL048,2002-06-01,266.6329
NPL048,2002-07-01,588.2753
NPL048,2002-08-01,301.9828
NPL048,2002-09-01,160.7243
NPL048,2002-10-01,36.9298
NPL048,2002-11-01,22.9134
NPL048,2002-12-01,20.1514
NPL048,2003-01-01,25.8551
NPL048,2003-02-01,36.7767
NPL048,2003-03-01,35.8723
NPL048,2003-04-01,35.7914
NPL048,2003-05-01,32.6573
NPL048,2003-06-01,763.1379
NPL048,2003-07-01,585.7289
NPL048,2003-08-01,527.426
NPL048,2003-09-01,277.4894
NPL048,2003-10-01,26.3657
NPL048,2003-11-01,3.5913
NPL048,2003-12-01,2.4161
NPL048,2004-01-01,37.8541
NPL048,2004-02-01,1.1697
NPL048,2004-03-01,11.1528
NPL048,2004-04-01,72.9798
NPL048,2004-05-01,201.0566
NPL048,2004-06-01,283.3767
NPL048,2004-07-01,430.7513
NPL048,2004-08-01,247.786
NPL048,2004-09-01,255.2807
NPL048,2004-10-01,90.326
NPL048,2004-11-01,6.0308
NPL048,2004-12-01,1.6154
NPL048,2005-01-01,42.2431
NPL048,2005-02-01,7.2861
NPL048,2005-03-01,19.8378
NPL048,2005-04-01,33.8097
NPL048,2005-05-01,21.3519
NPL048,2005-06-01,194.2704
NPL048,2005-07-01,433.6747
NPL048,2005-08-01,391.7917
NPL048,2005-09-01,209.0395
NPL048,2005-10-01,209.4275
NPL048,2005-11-01,2.3595
NPL048,2005-12-01,0.9387
NPL048,2006-01-01,0.2783
NPL048,2006-02-01,2.8027
NPL048,2006-03-01,20.0558
NPL048,2006-04-01,100.1148
NPL048,2006-05-01,149.5092
NPL048,2006-06-01,362.2871
NPL048,2006-07-01,290.7536
NPL048,2006-08-01,330.7563
NPL048,2006-09-01,187.5472
NPL048,2006-10-01,98.7973
NPL048,2006-11-01,3.8078
NPL048,2006-12-01,12.1852
NPL048,2007-01-01,3.3517
NPL048,2007-02-01,60.0964
NPL048,2007-03-01,37.9029
NPL048,2007-04-01,58.0821
NPL048,2007-05-01,84.8667
NPL048,2007-06-01,164.3339
NPL048,2007-07-01,577.8301
NPL048,2007-08-01,506.3468
NPL048,2007-09-01,499.0997
NPL048,2007-10-01,117.983
NPL048,2007-11-01,4.9569
NPL048,2007-12-01,1.4257
NPL048,2008-01-01,4.8276
NPL048,2008-02-01,2.8601
NPL048,2008-03-01,5.2662
NPL048,2008-04-01,31.1413
NPL048,2008-05-01,105.7074
NPL048,2008-06-01,589.8077
NPL048,2008-07-01,441.2877
NPL048,2008-08-01,611.6767
NPL048,2008-09-01,253.7912
NPL048,2008-10-01,72.9757
NPL048,2008-11-01,1.6876
NPL048,2008-12-01,1.3328
NPL048,2009-01-01,1.4013
NPL048,2009-02-01,10.2137
NPL048,2009-03-01,14.7569
NPL048,2009-04-01,3.169
NPL048,2009-05-01,176.5397
NPL048,2009-06-01,302.4137
NPL048,2009-07-01,431.5288
NPL048,2009-08-01,561.2383
NPL048,2009-09-01,108.486
NPL048,2009-10-01,95.8613
NPL048,2009-11-01,18.0443
NPL048,2009-12-01,4.4772
NPL048,2010-01-01,2.8687
NPL048,2010-02-01,15.8974
NPL048,2010-03-01,1.839
NPL048,2010-04-01,12.9724
NPL048,2010-05-01,68.4224
NPL048,2010-06-01,168.3879
NPL048,2010-07-01,406.4148
NPL048,2010-08-01,488.7248
NPL048,2010-09-01,404.2469
NPL048,2010-10-01,56.4547
NPL048,2010-11-01,3.0863
NPL048,2010-12-01,2.4332
NPL048,2011-01-01,4.4265
NPL048,2011-02-01,29.6768
NPL048,2011-03-01,13.1511
NPL048,2011-04-01,89.5966
NPL048,2011-05-01,185.5779
NPL048,2011-06-01,273.3067
NPL048,2011-07-01,437.347
NPL048,2011-08-01,400.0591
NPL048,2011-09-01,204.2226
NPL048,2011-10-01,16.9917
NPL048,2011-11-01,15.5969
NPL048,2011-12-01,2.7095
NPL048,2012-01-01,12.4369
NPL048,2012-02-01,23.5153
NPL048,2012-03-01,21.2904
NPL048,2012-04-01,26.6109
NPL048,2012-05-01,44.5475
NPL048,2012-06-01,142.6912
NPL048,2012-07-01,523.9109
NPL048,2012-08-01,307.1654
NPL048,2012-09-01,524.1455
NPL048,2012-10-01,17.9804
NPL048,2012-11-01,0.2849
NPL048,2012-12-01,0.2049
NPL048,2013-01-01,18.8686
NPL048,2013-02-01,55.9027
NPL048,2013-03-01,6.862
NPL048,2013-04-01,91.3259
NPL048,2013-05-01,70.5008
NPL048,2013-06-01,494.4317
NPL048,2013-07-01,473.6382
NPL048,2013-08-01,321.9223
NPL048,2013-09-01,121.5276
NPL048,2013-10-01,309.2567
NPL048,2013-11-01,2.6873
NPL048,2013-12-01,2.516
NPL048,2014-01-01,22.5482
NPL048,2014-02-01,26.7099
NPL048,2014-03-01,13.6074
NPL048,2014-04-01,7.7161
NPL048,2014-05-01,110.2049
NPL048,2014-06-01,356.1636
NPL048,2014-07-01,392.2178
NPL048,2014-08-01,535.9427
NPL048,2014-09-01,236.2746
NPL048,2014-10-01,193.8012
NPL048,2014-11-01,0.8685
NPL048,2014-12-01,17.1031
