date,fiscal_year,base_year,group_code,cmdty_code,description,index_value
2019-01-01,2018-2019,2007-08,01,07,Bakery & Confectionary,232.52
2019-02-01,2018-2019,2007-08,01,07,Bakery & Confectionary,233.6
2019-03-01,2018-2019,2007-08,01,07,Bakery & Confectionary,234.33
2019-04-01,2018-2019,2007-08,01,07,Bakery & Confectionary,234.69
2019-05-01,2018-2019,2007-08,01,07,Bakery & Confectionary,235.1
2019-06-01,2018-2019,2007-08,01,07,Bakery & Confectionary,239.53
2015-07-01,2015-2016,2007-08,01,08,Nimco,240.02
2015-08-01,2015-2016,2007-08,01,08,Nimco,240.88
2015-09-01,2015-2016,2007-08,01,08,Nimco,241.24
2015-10-01,2015-2016,2007-08,01,08,Nimco,241.54
2015-11-01,2015-2016,2007-08,01,08,Nimco,242.93
2015-12-01,2015-2016,2007-08,01,08,Nimco,243.73
2016-01-01,2015-2016,2007-08,01,08,Nimco,245.2
2016-02-01,2015-2016,2007-08,01,08,Nimco,246.64
2016-03-01,2015-2016,2007-08,01,08,Nimco,244.62
2016-04-01,2015-2016,2007-08,01,08,Nimco,245.22
2016-05-01,2015-2016,2007-08,01,08,Nimco,245.24
2016-06-01,2015-2016,2007-08,01,08,Nimco,248.02
2016-07-01,2016-2017,2007-08,01,08,Nimco,248.79
2016-08-01,2016-2017,2007-08,01,08,Nimco,248.87
2016-09-01,2016-2017,2007-08,01,08,Nimco,248.88
2016-10-01,2016-2017,2007-08,01,08,Nimco,249.01
2016-11-01,2016-2017,2007-08,01,08,Nimco,250.65
2016-12-01,2016-2017,2007-08,01,08,Nimco,250.57
2017-01-01,2016-2017,2007-08,01,08,Nimco,250.6
2017-02-01,2016-2017,2007-08,01,08,Nimco,250.62
2017-03-01,2016-2017,2007-08,01,08,Nimco,250.97
2017-04-01,2016-2017,2007-08,01,08,Nimco,253.75
2017-05-01,2016-2017,2007-08,01,08,Nimco,254.27
2017-06-01,2016-2017,2007-08,01,08,Nimco,254.89
2017-07-01,2017-2018,2007-08,01,08,Nimco,255.18
2017-08-01,2017-2018,2007-08,01,08,Nimco,255.83
2017-09-01,2017-2018,2007-08,01,08,Nimco,255.84
2017-10-01,2017-2018,2007-08,01,08,Nimco,256.68
2017-11-01,2017-2018,2007-08,01,08,Nimco,256.9
2017-12-01,2017-2018,2007-08,01,08,Nimco,257.02
2018-01-01,2017-2018,2007-08,01,08,Nimco,257.87
2018-02-01,2017-2018,2007-08,01,08,Nimco,257.41
2018-03-01,2017-2018,2007-08,01,08,Nimco,258.14
2018-04-01,2017-2018,2007-08,01,08,Nimco,258.88
2018-05-01,2017-2018,2007-08,01,08,Nimco,259.43
2018-06-01,2017-2018,2007-08,01,08,Nimco,259.97
2018-07-01,2018-2019,2007-08,01,08,Nimco,260.65
2018-08-01,2018-2019,2007-08,01,08,Nimco,260.84
2018-09-01,2018-2019,2007-08,01,08,Nimco,261.61
2018-10-01,2018-2019,2007-08,01,08,Nimco,260.78
2018-11-01,2018-2019,2007-08,01,08,Nimco,261.15
2018-12-01,2018-2019,2007-08,01,08,Nimco,261.71
2019-01-01,2018-2019,2007-08,01,08,Nimco,261.98
2019-02-01,2018-2019,2007-08,01,08,Nimco,263.41
2019-03-01,2018-2019,2007-08,01,08,Nimco,264.08
2019-04-01,2018-2019,2007-08,01,08,Nimco,264.08
2019-05-01,2018-2019,2007-08,01,08,Nimco,264.45
2019-06-01,2018-2019,2007-08,01,08,Nimco,264.99
2015-07-01,2015-2016,2007-08,01,09,Meat,250.33
2015-08-01,2015-2016,2007-08,01,09,Meat,252.42
2015-09-01,2015-2016,2007-08,01,09,Meat,254.88
2015-10-01,2015-2016,2007-08,01,09,Meat,255.19
2015-11-01,2015-2016,2007-08,01,09,Meat,255.84
2015-12-01,2015-2016,2007-08,01,09,Meat,257.73
2016-01-01,2015-2016,2007-08,01,09,Meat,258.7
2016-02-01,2015-2016,2007-08,01,09,Meat,259.99
2016-03-01,2015-2016,2007-08,01,09,Meat,260.17
2016-04-01,2015-2016,2007-08,01,09,Meat,260.33
2016-05-01,2015-2016,2007-08,01,09,Meat,261.05
2016-06-01,2015-2016,2007-08,01,09,Meat,261.83
2016-07-01,2016-2017,2007-08,01,09,Meat,262.75
2016-08-01,2016-2017,2007-08,01,09,Meat,263.86
2016-09-01,2016-2017,2007-08,01,09,Meat,264.07
2016-10-01,2016-2017,2007-08,01,09,Meat,264.87
2016-11-01,2016-2017,2007-08,01,09,Meat,266.48
2016-12-01,2016-2017,2007-08,01,09,Meat,266.71
2017-01-01,2016-2017,2007-08,01,09,Meat,267.47
2017-02-01,2016-2017,2007-08,01,09,Meat,268.26
2017-03-01,2016-2017,2007-08,01,09,Meat,270.81
2017-04-01,2016-2017,2007-08,01,09,Meat,271.99
2017-05-01,2016-2017,2007-08,01,09,Meat,274.72
2017-06-01,2016-2017,2007-08,01,09,Meat,278.12
2017-07-01,2017-2018,2007-08,01,09,Meat,278.7
2017-08-01,2017-2018,2007-08,01,09,Meat,284.04
2017-09-01,2017-2018,2007-08,01,09,Meat,283.65
2017-10-01,2017-2018,2007-08,01,09,Meat,284.72
2017-11-01,2017-2018,2007-08,01,09,Meat,285.83
2017-12-01,2017-2018,2007-08,01,09,Meat,287.23
2018-01-01,2017-2018,2007-08,01,09,Meat,289.65
2018-02-01,2017-2018,2007-08,01,09,Meat,290.84
2018-03-01,2017-2018,2007-08,01,09,Meat,293.53
2018-04-01,2017-2018,2007-08,01,09,Meat,298.76
2018-05-01,2017-2018,2007-08,01,09,Meat,301.28
2018-06-01,2017-2018,2007-08,01,09,Meat,304.41
2018-07-01,2018-2019,2007-08,01,09,Meat,309.43
2018-08-01,2018-2019,2007-08,01,09,Meat,313.81
2018-09-01,2018-2019,2007-08,01,09,Meat,314.34
2018-10-01,2018-2019,2007-08,01,09,Meat,318.04
2018-11-01,2018-2019,2007-08,01,09,Meat,322.09
2018-12-01,2018-2019,2007-08,01,09,Meat,325.16
2019-01-01,2018-2019,2007-08,01,09,Meat,329.05
2019-02-01,2018-2019,2007-08,01,09,Meat,331.09
2019-03-01,2018-2019,2007-08,01,09,Meat,332.66
2019-04-01,2018-2019,2007-08,01,09,Meat,336.48
2019-05-01,2018-2019,2007-08,01,09,Meat,339.83
2019-06-01,2018-2019,2007-08,01,09,Meat,343.29
2015-07-01,2015-2016,2007-08,01,10,Chicken,227.83
2015-08-01,2015-2016,2007-08,01,10,Chicken,189.75
2015-09-01,2015-2016,2007-08,01,10,Chicken,157.49
2015-10-01,2015-2016,2007-08,01,10,Chicken,143.98
2015-11-01,2015-2016,2007-08,01,10,Chicken,174.41
2015-12-01,2015-2016,2007-08,01,10,Chicken,179.49
2016-01-01,2015-2016,2007-08,01,10,Chicken,184.93
2016-02-01,2015-2016,2007-08,01,10,Chicken,148.72
2016-03-01,2015-2016,2007-08,01,10,Chicken,169.42
2016-04-01,2015-2016,2007-08,01,10,Chicken,221.51
2016-05-01,2015-2016,2007-08,01,10,Chicken,207.46
2016-06-01,2015-2016,2007-08,01,10,Chicken,193.47
2016-07-01,2016-2017,2007-08,01,10,Chicken,184.75
2016-08-01,2016-2017,2007-08,01,10,Chicken,157.45
2016-09-01,2016-2017,2007-08,01,10,Chicken,151.17
2016-10-01,2016-2017,2007-08,01,10,Chicken,181.47
2016-11-01,2016-2017,2007-08,01,10,Chicken,174.63
2016-12-01,2016-2017,2007-08,01,10,Chicken,157.28
2017-01-01,2016-2017,2007-08,01,10,Chicken,153.54
2017-02-01,2016-2017,2007-08,01,10,Chicken,165.68
2017-03-01,2016-2017,2007-08,01,10,Chicken,201.47
2017-04-01,2016-2017,2007-08,01,10,Chicken,208.2
2017-05-01,2016-2017,2007-08,01,10,Chicken,192.12
2017-06-01,2016-2017,2007-08,01,10,Chicken,182.45
2017-07-01,2017-2018,2007-08,01,10,Chicken,190.36
2017-08-01,2017-2018,2007-08,01,10,Chicken,179.73
2017-09-01,2017-2018,2007-08,01,10,Chicken,150.63
2017-10-01,2017-2018,2007-08,01,10,Chicken,151.2
2017-11-01,2017-2018,2007-08,01,10,Chicken,154.15
2017-12-01,2017-2018,2007-08,01,10,Chicken,190.64
2018-01-01,2017-2018,2007-08,01,10,Chicken,209.57
2018-02-01,2017-2018,2007-08,01,10,Chicken,199.06
2018-03-01,2017-2018,2007-08,01,10,Chicken,207.8
2018-04-01,2017-2018,2007-08,01,10,Chicken,216.82
2018-05-01,2017-2018,2007-08,01,10,Chicken,232.54
2018-06-01,2017-2018,2007-08,01,10,Chicken,230.25
2018-07-01,2018-2019,2007-08,01,10,Chicken,191.31
2018-08-01,2018-2019,2007-08,01,10,Chicken,152.83
2018-09-01,2018-2019,2007-08,01,10,Chicken,143.44
2018-10-01,2018-2019,2007-08,01,10,Chicken,194
2018-11-01,2018-2019,2007-08,01,10,Chicken,222.68
2018-12-01,2018-2019,2007-08,01,10,Chicken,207.54
2019-01-01,2018-2019,2007-08,01,10,Chicken,170.06
2019-02-01,2018-2019,2007-08,01,10,Chicken,177.16
2019-03-01,2018-2019,2007-08,01,10,Chicken,205.3
2019-04-01,2018-2019,2007-08,01,10,Chicken,225.63
2019-05-01,2018-2019,2007-08,01,10,Chicken,213.6
2019-06-01,2018-2019,2007-08,01,10,Chicken,202.46
2015-07-01,2015-2016,2007-08,01,11,Fish,211.33
2015-08-01,2015-2016,2007-08,01,11,Fish,211.3
2015-09-01,2015-2016,2007-08,01,11,Fish,212.73
2015-10-01,2015-2016,2007-08,01,11,Fish,214.66
2015-11-01,2015-2016,2007-08,01,11,Fish,219.78
2015-12-01,2015-2016,2007-08,01,11,Fish,221.24
2016-01-01,2015-2016,2007-08,01,11,Fish,223.97
2016-02-01,2015-2016,2007-08,01,11,Fish,217.07
2016-03-01,2015-2016,2007-08,01,11,Fish,216.71
2016-04-01,2015-2016,2007-08,01,11,Fish,220.79
2016-05-01,2015-2016,2007-08,01,11,Fish,218.98
2016-06-01,2015-2016,2007-08,01,11,Fish,218.3
2016-07-01,2016-2017,2007-08,01,11,Fish,218.77
2016-08-01,2016-2017,2007-08,01,11,Fish,218.81
2016-09-01,2016-2017,2007-08,01,11,Fish,216.97
2016-10-01,2016-2017,2007-08,01,11,Fish,216.3
2016-11-01,2016-2017,2007-08,01,11,Fish,215.91
2016-12-01,2016-2017,2007-08,01,11,Fish,218.75
2017-01-01,2016-2017,2007-08,01,11,Fish,218.2
2017-02-01,2016-2017,2007-08,01,11,Fish,219.56
2017-03-01,2016-2017,2007-08,01,11,Fish,218.06
2017-04-01,2016-2017,2007-08,01,11,Fish,217.64
2017-05-01,2016-2017,2007-08,01,11,Fish,216.86
2017-06-01,2016-2017,2007-08,01,11,Fish,217.81
2017-07-01,2017-2018,2007-08,01,11,Fish,214.09
2017-08-01,2017-2018,2007-08,01,11,Fish,216.37
2017-09-01,2017-2018,2007-08,01,11,Fish,215.33
2017-10-01,2017-2018,2007-08,01,11,Fish,214.23
2017-11-01,2017-2018,2007-08,01,11,Fish,217.74
2017-12-01,2017-2018,2007-08,01,11,Fish,219.86
2018-01-01,2017-2018,2007-08,01,11,Fish,221.6
2018-02-01,2017-2018,2007-08,01,11,Fish,221.93
2018-03-01,2017-2018,2007-08,01,11,Fish,224.31
2018-04-01,2017-2018,2007-08,01,11,Fish,227.59
2018-05-01,2017-2018,2007-08,01,11,Fish,228.1
2018-06-01,2017-2018,2007-08,01,11,Fish,228.77
2018-07-01,2018-2019,2007-08,01,11,Fish,228.91
2018-08-01,2018-2019,2007-08,01,11,Fish,228.91
2018-09-01,2018-2019,2007-08,01,11,Fish,223.09
2018-10-01,2018-2019,2007-08,01,11,Fish,220.02
2018-11-01,2018-2019,2007-08,01,11,Fish,228.89
2018-12-01,2018-2019,2007-08,01,11,Fish,230.75
2019-01-01,2018-2019,2007-08,01,11,Fish,234.73
2019-02-01,2018-2019,2007-08,01,11,Fish,239.46
2019-03-01,2018-2019,2007-08,01,11,Fish,242.29
2019-04-01,2018-2019,2007-08,01,11,Fish,246.88
2019-05-01,2018-2019,2007-08,01,11,Fish,244.13
2019-06-01,2018-2019,2007-08,01,11,Fish,240.7
2015-07-01,2015-2016,2007-08,01,12,Milk Fresh,254.76
2015-08-01,2015-2016,2007-08,01,12,Milk Fresh,255.57
2015-09-01,2015-2016,2007-08,01,12,Milk Fresh,256.67
2015-10-01,2015-2016,2007-08,01,12,Milk Fresh,256.89
2015-11-01,2015-2016,2007-08,01,12,Milk Fresh,257.02
2015-12-01,2015-2016,2007-08,01,12,Milk Fresh,258.64
2016-01-01,2015-2016,2007-08,01,12,Milk Fresh,259.06
2016-02-01,2015-2016,2007-08,01,12,Milk Fresh,259.27
2016-03-01,2015-2016,2007-08,01,12,Milk Fresh,259.52
2016-04-01,2015-2016,2007-08,01,12,Milk Fresh,260.36
2016-05-01,2015-2016,2007-08,01,12,Milk Fresh,261.88
2016-06-01,2015-2016,2007-08,01,12,Milk Fresh,263.49
2016-07-01,2016-2017,2007-08,01,12,Milk Fresh,265.5
2016-08-01,2016-2017,2007-08,01,12,Milk Fresh,266.37
2016-09-01,2016-2017,2007-08,01,12,Milk Fresh,266.39
2016-10-01,2016-2017,2007-08,01,12,Milk Fresh,266.4
2016-11-01,2016-2017,2007-08,01,12,Milk Fresh,267.15
2016-12-01,2016-2017,2007-08,01,12,Milk Fresh,267.57
2017-01-01,2016-2017,2007-08,01,12,Milk Fresh,267.9
2017-02-01,2016-2017,2007-08,01,12,Milk Fresh,268.32
2017-03-01,2016-2017,2007-08,01,12,Milk Fresh,269.32
2017-04-01,2016-2017,2007-08,01,12,Milk Fresh,271.51
2017-05-01,2016-2017,2007-08,01,12,Milk Fresh,273.61
2017-06-01,2016-2017,2007-08,01,12,Milk Fresh,273.62
2017-07-01,2017-2018,2007-08,01,12,Milk Fresh,275.62
2017-08-01,2017-2018,2007-08,01,12,Milk Fresh,276.02
2017-09-01,2017-2018,2007-08,01,12,Milk Fresh,276.04
2017-10-01,2017-2018,2007-08,01,12,Milk Fresh,277.04
2017-11-01,2017-2018,2007-08,01,12,Milk Fresh,277.08
2017-12-01,2017-2018,2007-08,01,12,Milk Fresh,277.89
2018-01-01,2017-2018,2007-08,01,12,Milk Fresh,279.02
2018-02-01,2017-2018,2007-08,01,12,Milk Fresh,279.48
2018-03-01,2017-2018,2007-08,01,12,Milk Fresh,279.5
2018-04-01,2017-2018,2007-08,01,12,Milk Fresh,281.77
2018-05-01,2017-2018,2007-08,01,12,Milk Fresh,283.4
2018-06-01,2017-2018,2007-08,01,12,Milk Fresh,283.79
2018-07-01,2018-2019,2007-08,01,12,Milk Fresh,285.71
2018-08-01,2018-2019,2007-08,01,12,Milk Fresh,287.03
2018-09-01,2018-2019,2007-08,01,12,Milk Fresh,287.14
2018-10-01,2018-2019,2007-08,01,12,Milk Fresh,286.97
2018-11-01,2018-2019,2007-08,01,12,Milk Fresh,287.73
2018-12-01,2018-2019,2007-08,01,12,Milk Fresh,288.19
2019-01-01,2018-2019,2007-08,01,12,Milk Fresh,290.49
2019-02-01,2018-2019,2007-08,01,12,Milk Fresh,290.78
2019-03-01,2018-2019,2007-08,01,12,Milk Fresh,291.26
2019-04-01,2018-2019,2007-08,01,12,Milk Fresh,293.07
2019-05-01,2018-2019,2007-08,01,12,Milk Fresh,293.43
2019-06-01,2018-2019,2007-08,01,12,Milk Fresh,296.5
2015-07-01,2015-2016,2007-08,01,13,Milk Products,247.17
2015-08-01,2015-2016,2007-08,01,13,Milk Products,247.22
2015-09-01,2015-2016,2007-08,01,13,Milk Products,248.48
2015-10-01,2015-2016,2007-08,01,13,Milk Products,248.48
2015-11-01,2015-2016,2007-08,01,13,Milk Products,249.39
2015-12-01,2015-2016,2007-08,01,13,Milk Products,250.23
2016-01-01,2015-2016,2007-08,01,13,Milk Products,250.44
2016-02-01,2015-2016,2007-08,01,13,Milk Products,250.66
2016-03-01,2015-2016,2007-08,01,13,Milk Products,251.48
2016-04-01,2015-2016,2007-08,01,13,Milk Products,251.36
2016-05-01,2015-2016,2007-08,01,13,Milk Products,253.26
2016-06-01,2015-2016,2007-08,01,13,Milk Products,254.37
2016-07-01,2016-2017,2007-08,01,13,Milk Products,256.27
2016-08-01,2016-2017,2007-08,01,13,Milk Products,256.76
2016-09-01,2016-2017,2007-08,01,13,Milk Products,256.76
2016-10-01,2016-2017,2007-08,01,13,Milk Products,256.84
2016-11-01,2016-2017,2007-08,01,13,Milk Products,257.33
2016-12-01,2016-2017,2007-08,01,13,Milk Products,257.72
2017-01-01,2016-2017,2007-08,01,13,Milk Products,257.8
2017-02-01,2016-2017,2007-08,01,13,Milk Products,258.54
2017-03-01,2016-2017,2007-08,01,13,Milk Products,258.9
2017-04-01,2016-2017,2007-08,01,13,Milk Products,260.42
2017-05-01,2016-2017,2007-08,01,13,Milk Products,261.79
2017-06-01,2016-2017,2007-08,01,13,Milk Products,262.51
2017-07-01,2017-2018,2007-08,01,13,Milk Products,264.4
2017-08-01,2017-2018,2007-08,01,13,Milk Products,265.43
2017-09-01,2017-2018,2007-08,01,13,Milk Products,267.3
2017-10-01,2017-2018,2007-08,01,13,Milk Products,268.1
2017-11-01,2017-2018,2007-08,01,13,Milk Products,268.37
2017-12-01,2017-2018,2007-08,01,13,Milk Products,268.37
2018-01-01,2017-2018,2007-08,01,13,Milk Products,270.72
2018-02-01,2017-2018,2007-08,01,13,Milk Products,271.59
2018-03-01,2017-2018,2007-08,01,13,Milk Products,272.17
2018-04-01,2017-2018,2007-08,01,13,Milk Products,274.91
2018-05-01,2017-2018,2007-08,01,13,Milk Products,275.28
2018-06-01,2017-2018,2007-08,01,13,Milk Products,275.29
2018-07-01,2018-2019,2007-08,01,13,Milk Products,277
2018-08-01,2018-2019,2007-08,01,13,Milk Products,277.39
2018-09-01,2018-2019,2007-08,01,13,Milk Products,278.55
2018-10-01,2018-2019,2007-08,01,13,Milk Products,278.92
2018-11-01,2018-2019,2007-08,01,13,Milk Products,279.73
2018-12-01,2018-2019,2007-08,01,13,Milk Products,279.87
2019-01-01,2018-2019,2007-08,01,13,Milk Products,282.97
2019-02-01,2018-2019,2007-08,01,13,Milk Products,284.16
2019-03-01,2018-2019,2007-08,01,13,Milk Products,284.62
2019-04-01,2018-2019,2007-08,01,13,Milk Products,286.28
2019-05-01,2018-2019,2007-08,01,13,Milk Products,287.09
2019-06-01,2018-2019,2007-08,01,13,Milk Products,288.08
2015-07-01,2015-2016,2007-08,01,14,Milk Powder,226.78
2015-08-01,2015-2016,2007-08,01,14,Milk Powder,227.17
2015-09-01,2015-2016,2007-08,01,14,Milk Powder,226.9
2015-10-01,2015-2016,2007-08,01,14,Milk Powder,230.26
2015-11-01,2015-2016,2007-08,01,14,Milk Powder,231.58
2015-12-01,2015-2016,2007-08,01,14,Milk Powder,232.01
2016-01-01,2015-2016,2007-08,01,14,Milk Powder,233.68
2016-02-01,2015-2016,2007-08,01,14,Milk Powder,234.3
2016-03-01,2015-2016,2007-08,01,14,Milk Powder,235.07
2016-04-01,2015-2016,2007-08,01,14,Milk Powder,235.13
2016-05-01,2015-2016,2007-08,01,14,Milk Powder,235.69
2016-06-01,2015-2016,2007-08,01,14,Milk Powder,236.54
2016-07-01,2016-2017,2007-08,01,14,Milk Powder,236.84
2016-08-01,2016-2017,2007-08,01,14,Milk Powder,236.75
2016-09-01,2016-2017,2007-08,01,14,Milk Powder,237.04
2016-10-01,2016-2017,2007-08,01,14,Milk Powder,237.25
2016-11-01,2016-2017,2007-08,01,14,Milk Powder,237.27
2016-12-01,2016-2017,2007-08,01,14,Milk Powder,236.55
2017-01-01,2016-2017,2007-08,01,14,Milk Powder,236.11
2017-02-01,2016-2017,2007-08,01,14,Milk Powder,236.18
2017-03-01,2016-2017,2007-08,01,14,Milk Powder,234.74
2017-04-01,2016-2017,2007-08,01,14,Milk Powder,234.56
2017-05-01,2016-2017,2007-08,01,14,Milk Powder,234.48
2017-06-01,2016-2017,2007-08,01,14,Milk Powder,233.49
2017-07-01,2017-2018,2007-08,01,14,Milk Powder,234.53
2017-08-01,2017-2018,2007-08,01,14,Milk Powder,234.41
2017-09-01,2017-2018,2007-08,01,14,Milk Powder,234.64
2017-10-01,2017-2018,2007-08,01,14,Milk Powder,235.75
2017-11-01,2017-2018,2007-08,01,14,Milk Powder,236.83
2017-12-01,2017-2018,2007-08,01,14,Milk Powder,237.44
2018-01-01,2017-2018,2007-08,01,14,Milk Powder,237.95
2018-02-01,2017-2018,2007-08,01,14,Milk Powder,238.41
2018-03-01,2017-2018,2007-08,01,14,Milk Powder,239.08
2018-04-01,2017-2018,2007-08,01,14,Milk Powder,241.94
2018-05-01,2017-2018,2007-08,01,14,Milk Powder,243.79
2018-06-01,2017-2018,2007-08,01,14,Milk Powder,244.05
2018-07-01,2018-2019,2007-08,01,14,Milk Powder,244.99
2018-08-01,2018-2019,2007-08,01,14,Milk Powder,245.56
2018-09-01,2018-2019,2007-08,01,14,Milk Powder,247.39
2018-10-01,2018-2019,2007-08,01,14,Milk Powder,248.64
2018-11-01,2018-2019,2007-08,01,14,Milk Powder,251.43
2018-12-01,2018-2019,2007-08,01,14,Milk Powder,253.78
2019-01-01,2018-2019,2007-08,01,14,Milk Powder,256.37
2019-02-01,2018-2019,2007-08,01,14,Milk Powder,257.66
2019-03-01,2018-2019,2007-08,01,14,Milk Powder,258.38
2019-04-01,2018-2019,2007-08,01,14,Milk Powder,259.07
2019-05-01,2018-2019,2007-08,01,14,Milk Powder,259.46
2019-06-01,2018-2019,2007-08,01,14,Milk Powder,261.52
2015-07-01,2015-2016,2007-08,01,15,Eggs,174.43
2015-08-01,2015-2016,2007-08,01,15,Eggs,196.17
2015-09-01,2015-2016,2007-08,01,15,Eggs,189.42
2015-10-01,2015-2016,2007-08,01,15,Eggs,181.97
2015-11-01,2015-2016,2007-08,01,15,Eggs,201.4
2015-12-01,2015-2016,2007-08,01,15,Eggs,208.94
2016-01-01,2015-2016,2007-08,01,15,Eggs,205.86
2016-02-01,2015-2016,2007-08,01,15,Eggs,202.68
2016-03-01,2015-2016,2007-08,01,15,Eggs,169.12
2016-04-01,2015-2016,2007-08,01,15,Eggs,157.99
2016-05-01,2015-2016,2007-08,01,15,Eggs,150.91
2016-06-01,2015-2016,2007-08,01,15,Eggs,163.75
2016-07-01,2016-2017,2007-08,01,15,Eggs,178.31
2016-08-01,2016-2017,2007-08,01,15,Eggs,192.6
2016-09-01,2016-2017,2007-08,01,15,Eggs,202.98
2016-10-01,2016-2017,2007-08,01,15,Eggs,196.35
2016-11-01,2016-2017,2007-08,01,15,Eggs,241.93
2016-12-01,2016-2017,2007-08,01,15,Eggs,258.52
2017-01-01,2016-2017,2007-08,01,15,Eggs,251.58
2017-02-01,2016-2017,2007-08,01,15,Eggs,229.6
2017-03-01,2016-2017,2007-08,01,15,Eggs,180.6
2017-04-01,2016-2017,2007-08,01,15,Eggs,179.91
2017-05-01,2016-2017,2007-08,01,15,Eggs,178.26
2017-06-01,2016-2017,2007-08,01,15,Eggs,186.21
2017-07-01,2017-2018,2007-08,01,15,Eggs,193.19
2017-08-01,2017-2018,2007-08,01,15,Eggs,197.47
2017-09-01,2017-2018,2007-08,01,15,Eggs,205.37
2017-10-01,2017-2018,2007-08,01,15,Eggs,209.55
2017-11-01,2017-2018,2007-08,01,15,Eggs,273.24
2017-12-01,2017-2018,2007-08,01,15,Eggs,265.77
2018-01-01,2017-2018,2007-08,01,15,Eggs,237.31
2018-02-01,2017-2018,2007-08,01,15,Eggs,213.54
2018-03-01,2017-2018,2007-08,01,15,Eggs,198.03
2018-04-01,2017-2018,2007-08,01,15,Eggs,188
2018-05-01,2017-2018,2007-08,01,15,Eggs,189.94
2018-06-01,2017-2018,2007-08,01,15,Eggs,182.83
2018-07-01,2018-2019,2007-08,01,15,Eggs,204.79
2018-08-01,2018-2019,2007-08,01,15,Eggs,199.9
2018-09-01,2018-2019,2007-08,01,15,Eggs,194.28
2018-10-01,2018-2019,2007-08,01,15,Eggs,222.28
2018-11-01,2018-2019,2007-08,01,15,Eggs,244.95
2018-12-01,2018-2019,2007-08,01,15,Eggs,241.73
2019-01-01,2018-2019,2007-08,01,15,Eggs,238.67
2019-02-01,2018-2019,2007-08,01,15,Eggs,228.93
2019-03-01,2018-2019,2007-08,01,15,Eggs,214.46
2019-04-01,2018-2019,2007-08,01,15,Eggs,171.82
2019-05-01,2018-2019,2007-08,01,15,Eggs,169.95
2019-06-01,2018-2019,2007-08,01,15,Eggs,172.61
2015-07-01,2015-2016,2007-08,01,16,Mustard Oil,152.44
2015-08-01,2015-2016,2007-08,01,16,Mustard Oil,153.77
2015-09-01,2015-2016,2007-08,01,16,Mustard Oil,153.79
2015-10-01,2015-2016,2007-08,01,16,Mustard Oil,154.04
2015-11-01,2015-2016,2007-08,01,16,Mustard Oil,155.03
2015-12-01,2015-2016,2007-08,01,16,Mustard Oil,154.57
2016-01-01,2015-2016,2007-08,01,16,Mustard Oil,154.93
2016-02-01,2015-2016,2007-08,01,16,Mustard Oil,155.57
2016-03-01,2015-2016,2007-08,01,16,Mustard Oil,155.95
2016-04-01,2015-2016,2007-08,01,16,Mustard Oil,153.28
2016-05-01,2015-2016,2007-08,01,16,Mustard Oil,153.93
2016-06-01,2015-2016,2007-08,01,16,Mustard Oil,153.99
2016-07-01,2016-2017,2007-08,01,16,Mustard Oil,153.99
2016-08-01,2016-2017,2007-08,01,16,Mustard Oil,154.01
2016-09-01,2016-2017,2007-08,01,16,Mustard Oil,153.83
2016-10-01,2016-2017,2007-08,01,16,Mustard Oil,153.72
2016-11-01,2016-2017,2007-08,01,16,Mustard Oil,155.96
2016-12-01,2016-2017,2007-08,01,16,Mustard Oil,156.65
2017-01-01,2016-2017,2007-08,01,16,Mustard Oil,156.91
2017-02-01,2016-2017,2007-08,01,16,Mustard Oil,158.04
2017-03-01,2016-2017,2007-08,01,16,Mustard Oil,157.82
2017-04-01,2016-2017,2007-08,01,16,Mustard Oil,157.82
2017-05-01,2016-2017,2007-08,01,16,Mustard Oil,159.76
2017-06-01,2016-2017,2007-08,01,16,Mustard Oil,159.86
2017-07-01,2017-2018,2007-08,01,16,Mustard Oil,159.87
2017-08-01,2017-2018,2007-08,01,16,Mustard Oil,160.1
2017-09-01,2017-2018,2007-08,01,16,Mustard Oil,160.21
2017-10-01,2017-2018,2007-08,01,16,Mustard Oil,161.44
2017-11-01,2017-2018,2007-08,01,16,Mustard Oil,161.96
2017-12-01,2017-2018,2007-08,01,16,Mustard Oil,162.61
2018-01-01,2017-2018,2007-08,01,16,Mustard Oil,162.43
2018-02-01,2017-2018,2007-08,01,16,Mustard Oil,162.81
2018-03-01,2017-2018,2007-08,01,16,Mustard Oil,162.97
2018-04-01,2017-2018,2007-08,01,16,Mustard Oil,164.66
2018-05-01,2017-2018,2007-08,01,16,Mustard Oil,164.68
2018-06-01,2017-2018,2007-08,01,16,Mustard Oil,163.47
2018-07-01,2018-2019,2007-08,01,16,Mustard Oil,164.01
2018-08-01,2018-2019,2007-08,01,16,Mustard Oil,164.27
2018-09-01,2018-2019,2007-08,01,16,Mustard Oil,164.8
