date,fiscal_year,base_year,group_code,cmdty_code,description,index_value,group,fy1516_avg,factor,index
2022-12-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,215.98,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,215.98
2023-01-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,224.73,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,224.73
2023-02-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,234.18,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,234.18
2023-03-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,244.66,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,244.66
2023-04-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,254.53,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,254.53
2023-05-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,258.05,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,258.05
2023-06-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,257.65,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,257.65
2023-07-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,268.74,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,268.74
2023-08-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,269.77,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,269.77
2023-09-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,273.95,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,273.95
2023-10-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,275.74,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,275.74
2023-11-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,278.07,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,278.07
2023-12-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,275.22,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,275.22
2024-01-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,284.23,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,284.23
2024-02-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,278.76,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,278.76
2024-03-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,286.46,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,286.46
2024-04-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,281.53,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,281.53
2024-05-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,260.78,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,260.78
2024-06-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,262.18,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,262.18
2024-07-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,276.1,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,276.1
2024-08-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,280.27,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,280.27
2024-09-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,276.17,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,276.17
2024-10-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,281.39,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,281.39
2024-11-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,279.93,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,279.93
2024-12-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,279.9,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,279.9
2025-01-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,278.37,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,278.37
2025-02-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,271.84,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,271.84
2025-03-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,277.04,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,277.04
2025-04-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,271.43,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,271.43
2025-05-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,273.34,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,273.34
2025-06-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,271.3,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,271.3
2025-07-01,2025-2026,2015-16,01,00,Food and non-alcoholic Beverages,279.27,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,279.27
2025-08-01,2025-2026,2015-16,01,00,Food and non-alcoholic Beverages,274.74,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,274.74
2025-09-01,2025-2026,2015-16,01,00,Food and non-alcoholic Beverages,287.74,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,287.74
2025-10-01,2025-2026,2015-16,01,00,Food and non-alcoholic Beverages,293.61,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,293.61
2025-11-01,2025-2026,2015-16,01,00,Food and non-alcoholic Beverages,294.42,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,294.42
2025-12-01,2025-2026,2015-16,01,00,Food and non-alcoholic Beverages,288.12,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,288.12
2026-01-01,2025-2026,2015-16,01,00,Food and non-alcoholic Beverages,287.32,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,287.32
2026-02-01,2025-2026,2015-16,01,00,Food and non-alcoholic Beverages,284.29,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,284.29
2026-03-01,2025-2026,2015-16,01,00,Food and non-alcoholic Beverages,284.32,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,284.32
2026-04-01,2025-2026,2015-16,01,00,Food and non-alcoholic Beverages,291.71,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,291.71
2026-05-01,2025-2026,2015-16,01,00,Food and non-alcoholic Beverages,291.88,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,291.88
2026-06-01,2025-2026,2015-16,01,00,Food and non-alcoholic Beverages,294.92,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,294.92
2015-07-01,2015-2016,2007-08,02,00,"Alcoholic Beverages, Tobacco",309.83,Alcohol & tobacco,329.24916666666667,0.30372134578928317,94.1019845658936
2015-08-01,2015-2016,2007-08,02,00,"Alcoholic Beverages, Tobacco",309.9,Alcohol & tobacco,329.24916666666667,0.30372134578928317,94.12324506009885
2015-09-01,2015-2016,2007-08,02,00,"Alcoholic Beverages, Tobacco",309.97,Alcohol & tobacco,329.24916666666667,0.30372134578928317,94.14450555430412
2015-10-01,2015-2016,2007-08,02,00,"Alcoholic Beverages, Tobacco",309.96,Alcohol & tobacco,329.24916666666667,0.30372134578928317,94.1414683408462
2015-11-01,2015-2016,2007-08,02,00,"Alcoholic Beverages, Tobacco",312.26,Alcohol & tobacco,329.24916666666667,0.30372134578928317,94.84002743616156
2015-12-01,2015-2016,2007-08,02,00,"Alcoholic Beverages, Tobacco",334.66,Alcohol & tobacco,329.24916666666667,0.30372134578928317,101.64338558184151
2016-01-01,2015-2016,2007-08,02,00,"Alcoholic Beverages, Tobacco",337.14,Alcohol & tobacco,329.24916666666667,0.30372134578928317,102.39661451939892
2016-02-01,2015-2016,2007-08,02,00,"Alcoholic Beverages, Tobacco",337.57,Alcohol & tobacco,329.24916666666667,0.30372134578928317,102.52721469808832
2016-03-01,2015-2016,2007-08,02,00,"Alcoholic Beverages, Tobacco",338.77,Alcohol & tobacco,329.24916666666667,0.30372134578928317,102.89168031303545
2016-04-01,2015-2016,2007-08,02,00,"Alcoholic Beverages, Tobacco",344.1,Alcohol & tobacco,329.24916666666667,0.30372134578928317,104.51051508609234
2016-05-01,2015-2016,2007-08,02,00,"Alcoholic Beverages, Tobacco",346.08,Alcohol & tobacco,329.24916666666667,0.30372134578928317,105.11188335075512
2016-06-01,2015-2016,2007-08,02,00,"Alcoholic Beverages, Tobacco",360.75,Alcohol & tobacco,329.24916666666667,0.30372134578928317,109.5674754934839
2016-07-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",364.79,Alcohol & tobacco,329.24916666666667,0.30372134578928317,110.79450973047261
2016-08-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",365.41,Alcohol & tobacco,329.24916666666667,0.30372134578928317,110.98281696486197
2016-09-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",364.13,Alcohol & tobacco,329.24916666666667,0.30372134578928317,110.59405364225168
2016-10-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",364.39,Alcohol & tobacco,329.24916666666667,0.30372134578928317,110.6730211921569
2016-11-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",365.33,Alcohol & tobacco,329.24916666666667,0.30372134578928317,110.95851925719882
2016-12-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",373.34,Alcohol & tobacco,329.24916666666667,0.30372134578928317,113.39132723697097
2017-01-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",377.97,Alcohol & tobacco,329.24916666666667,0.30372134578928317,114.79755706797536
2017-02-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",379.55,Alcohol & tobacco,329.24916666666667,0.30372134578928317,115.27743679432243
2017-03-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",380.92,Alcohol & tobacco,329.24916666666667,0.30372134578928317,115.69353503805375
2017-04-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",382.78,Alcohol & tobacco,329.24916666666667,0.30372134578928317,116.2584567412218
2017-05-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",383.32,Alcohol & tobacco,329.24916666666667,0.30372134578928317,116.42246626794802
2017-06-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",324.6,Alcohol & tobacco,329.24916666666667,0.30372134578928317,98.58794884320132
2017-07-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",306.67,Alcohol & tobacco,329.24916666666667,0.30372134578928317,93.14222511319947
2017-08-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",306.25,Alcohol & tobacco,329.24916666666667,0.30372134578928317,93.01466214796797
2017-09-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",304.8,Alcohol & tobacco,329.24916666666667,0.30372134578928317,92.57426619657352
2017-10-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",305.31,Alcohol & tobacco,329.24916666666667,0.30372134578928317,92.72916408292605
2017-11-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",305.51,Alcohol & tobacco,329.24916666666667,0.30372134578928317,92.7899083520839
2017-12-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",305.76,Alcohol & tobacco,329.24916666666667,0.30372134578928317,92.86583868853121
2018-01-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",309.16,Alcohol & tobacco,329.24916666666667,0.30372134578928317,93.8984912642148
2018-02-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",313.39,Alcohol & tobacco,329.24916666666667,0.30372134578928317,95.18323255690345
2018-03-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",316.6,Alcohol & tobacco,329.24916666666667,0.30372134578928317,96.15817807688705
2018-04-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",317.7,Alcohol & tobacco,329.24916666666667,0.30372134578928317,96.49227155725526
2018-05-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",315.26,Alcohol & tobacco,329.24916666666667,0.30372134578928317,95.7511914735294
2018-06-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",314.62,Alcohol & tobacco,329.24916666666667,0.30372134578928317,95.55680981222427
2018-07-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",313.65,Alcohol & tobacco,329.24916666666667,0.30372134578928317,95.26220010680866
2018-08-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",313.47,Alcohol & tobacco,329.24916666666667,0.30372134578928317,95.2075302645666
2018-09-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",314.42,Alcohol & tobacco,329.24916666666667,0.30372134578928317,95.49606554306642
2018-10-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",344.03,Alcohol & tobacco,329.24916666666667,0.30372134578928317,104.48925459188708
2018-11-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",348,Alcohol & tobacco,329.24916666666667,0.30372134578928317,105.69502833467054
2018-12-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",349.35,Alcohol & tobacco,329.24916666666667,0.30372134578928317,106.10505215148608
2019-01-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",353.17,Alcohol & tobacco,329.24916666666667,0.30372134578928317,107.26526769240114
2019-02-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",354.79,Alcohol & tobacco,329.24916666666667,0.30372134578928317,107.75729627257978
2019-03-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",355.5,Alcohol & tobacco,329.24916666666667,0.30372134578928317,107.97293842809017
2019-04-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",356.08,Alcohol & tobacco,329.24916666666667,0.30372134578928317,108.14909680864794
2019-05-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",357.39,Alcohol & tobacco,329.24916666666667,0.30372134578928317,108.5469717716319
2019-06-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",384.13,Alcohol & tobacco,329.24916666666667,0.30372134578928317,116.66848055803734
2019-07-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",141.67,Alcohol & tobacco,329.24916666666667,0.30372134578928317,141.67
2019-08-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",141.93,Alcohol & tobacco,329.24916666666667,0.30372134578928317,141.93
2019-09-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",142.24,Alcohol & tobacco,329.24916666666667,0.30372134578928317,142.24
2019-10-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",142.53,Alcohol & tobacco,329.24916666666667,0.30372134578928317,142.53
2019-11-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",142.63,Alcohol & tobacco,329.24916666666667,0.30372134578928317,142.63
2019-12-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",142.7,Alcohol & tobacco,329.24916666666667,0.30372134578928317,142.7
2020-01-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",143.25,Alcohol & tobacco,329.24916666666667,0.30372134578928317,143.25
2020-02-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",143.51,Alcohol & tobacco,329.24916666666667,0.30372134578928317,143.51
2020-03-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",143.54,Alcohol & tobacco,329.24916666666667,0.30372134578928317,143.54
2020-04-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",144.82,Alcohol & tobacco,329.24916666666667,0.30372134578928317,144.82
2020-05-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",145.03,Alcohol & tobacco,329.24916666666667,0.30372134578928317,145.03
2020-06-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",145.1,Alcohol & tobacco,329.24916666666667,0.30372134578928317,145.1
2020-07-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",148.36,Alcohol & tobacco,329.24916666666667,0.30372134578928317,148.36
2020-08-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",149.8,Alcohol & tobacco,329.24916666666667,0.30372134578928317,149.8
2020-09-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",150.34,Alcohol & tobacco,329.24916666666667,0.30372134578928317,150.34
2020-10-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",151.34,Alcohol & tobacco,329.24916666666667,0.30372134578928317,151.34
2020-11-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",152.13,Alcohol & tobacco,329.24916666666667,0.30372134578928317,152.13
2020-12-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",152.1,Alcohol & tobacco,329.24916666666667,0.30372134578928317,152.1
2021-01-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",152.14,Alcohol & tobacco,329.24916666666667,0.30372134578928317,152.14
2021-02-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",152.48,Alcohol & tobacco,329.24916666666667,0.30372134578928317,152.48
2021-03-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",153.44,Alcohol & tobacco,329.24916666666667,0.30372134578928317,153.44
2021-04-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",153.57,Alcohol & tobacco,329.24916666666667,0.30372134578928317,153.57
2021-05-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",153.81,Alcohol & tobacco,329.24916666666667,0.30372134578928317,153.81
2021-06-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",153.94,Alcohol & tobacco,329.24916666666667,0.30372134578928317,153.94
2021-07-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",153.94,Alcohol & tobacco,329.24916666666667,0.30372134578928317,153.94
2021-08-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",153.94,Alcohol & tobacco,329.24916666666667,0.30372134578928317,153.94
2021-09-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",154.23,Alcohol & tobacco,329.24916666666667,0.30372134578928317,154.23
