date,fiscal_year,base_year,group_code,cmdty_code,description,index_value,item,fy1516_avg,factor,index_spliced
2023-04-01,2022-2023,2015-16,04,53,Construction wage rates,200.38,Construction wage rates,222.79,0.4488531801247812,200.38
2023-05-01,2022-2023,2015-16,04,53,Construction wage rates,200.95,Construction wage rates,222.79,0.4488531801247812,200.95
2023-06-01,2022-2023,2015-16,04,53,Construction wage rates,203.67,Construction wage rates,222.79,0.4488531801247812,203.67
2023-07-01,2023-2024,2015-16,04,53,Construction wage rates,204.06,Construction wage rates,222.79,0.4488531801247812,204.06
2023-08-01,2023-2024,2015-16,04,53,Construction wage rates,208.16,Construction wage rates,222.79,0.4488531801247812,208.16
2023-09-01,2023-2024,2015-16,04,53,Construction wage rates,208.9,Construction wage rates,222.79,0.4488531801247812,208.9
2023-10-01,2023-2024,2015-16,04,53,Construction wage rates,210.83,Construction wage rates,222.79,0.4488531801247812,210.83
2023-11-01,2023-2024,2015-16,04,53,Construction wage rates,210.88,Construction wage rates,222.79,0.4488531801247812,210.88
2023-12-01,2023-2024,2015-16,04,53,Construction wage rates,212.02,Construction wage rates,222.79,0.4488531801247812,212.02
2024-01-01,2023-2024,2015-16,04,53,Construction wage rates,212.13,Construction wage rates,222.79,0.4488531801247812,212.13
2024-02-01,2023-2024,2015-16,04,53,Construction wage rates,212.27,Construction wage rates,222.79,0.4488531801247812,212.27
2024-03-01,2023-2024,2015-16,04,53,Construction wage rates,213.53,Construction wage rates,222.79,0.4488531801247812,213.53
2024-04-01,2023-2024,2015-16,04,53,Construction wage rates,213.75,Construction wage rates,222.79,0.4488531801247812,213.75
2024-05-01,2023-2024,2015-16,04,53,Construction wage rates,213.78,Construction wage rates,222.79,0.4488531801247812,213.78
2024-06-01,2023-2024,2015-16,04,53,Construction wage rates,214.4,Construction wage rates,222.79,0.4488531801247812,214.4
2024-07-01,2024-2025,2015-16,04,53,Construction wage rates,215.78,Construction wage rates,222.79,0.4488531801247812,215.78
2024-08-01,2024-2025,2015-16,04,53,Construction wage rates,215.95,Construction wage rates,222.79,0.4488531801247812,215.95
2024-09-01,2024-2025,2015-16,04,53,Construction wage rates,217.12,Construction wage rates,222.79,0.4488531801247812,217.12
2024-10-01,2024-2025,2015-16,04,53,Construction wage rates,217.43,Construction wage rates,222.79,0.4488531801247812,217.43
2024-11-01,2024-2025,2015-16,04,53,Construction wage rates,221.34,Construction wage rates,222.79,0.4488531801247812,221.34
2024-12-01,2024-2025,2015-16,04,53,Construction wage rates,221.36,Construction wage rates,222.79,0.4488531801247812,221.36
2025-01-01,2024-2025,2015-16,04,53,Construction wage rates,221.55,Construction wage rates,222.79,0.4488531801247812,221.55
2025-02-01,2024-2025,2015-16,04,53,Construction wage rates,223.2,Construction wage rates,222.79,0.4488531801247812,223.2
2025-03-01,2024-2025,2015-16,04,53,Construction wage rates,224.08,Construction wage rates,222.79,0.4488531801247812,224.08
2025-04-01,2024-2025,2015-16,04,53,Construction wage rates,224.87,Construction wage rates,222.79,0.4488531801247812,224.87
2025-05-01,2024-2025,2015-16,04,53,Construction wage rates,225.22,Construction wage rates,222.79,0.4488531801247812,225.22
2025-06-01,2024-2025,2015-16,04,53,Construction wage rates,227.48,Construction wage rates,222.79,0.4488531801247812,227.48
2025-07-01,2025-2026,2015-16,04,53,Construction wage rates,227.57,Construction wage rates,222.79,0.4488531801247812,227.57
2025-08-01,2025-2026,2015-16,04,53,Construction wage rates,227.64,Construction wage rates,222.79,0.4488531801247812,227.64
2025-09-01,2025-2026,2015-16,04,53,Construction wage rates,228.36,Construction wage rates,222.79,0.4488531801247812,228.36
2025-10-01,2025-2026,2015-16,04,53,Construction wage rates,228.68,Construction wage rates,222.79,0.4488531801247812,228.68
2025-11-01,2025-2026,2015-16,04,53,Construction wage rates,231.8,Construction wage rates,222.79,0.4488531801247812,231.8
2025-12-01,2025-2026,2015-16,04,53,Construction wage rates,231.89,Construction wage rates,222.79,0.4488531801247812,231.89
2026-01-01,2025-2026,2015-16,04,53,Construction wage rates,235.38,Construction wage rates,222.79,0.4488531801247812,235.38
2026-02-01,2025-2026,2015-16,04,53,Construction wage rates,236.62,Construction wage rates,222.79,0.4488531801247812,236.62
2026-03-01,2025-2026,2015-16,04,53,Construction wage rates,236.79,Construction wage rates,222.79,0.4488531801247812,236.79
2026-04-01,2025-2026,2015-16,04,53,Construction wage rates,236.86,Construction wage rates,222.79,0.4488531801247812,236.86
2026-05-01,2025-2026,2015-16,04,53,Construction wage rates,245.48,Construction wage rates,222.79,0.4488531801247812,245.48
2026-06-01,2025-2026,2015-16,04,53,Construction wage rates,247.79,Construction wage rates,222.79,0.4488531801247812,247.79
2015-07-01,2015-2016,2007-08,04,55,Electricity,234.69,Electricity,237.81583333333333,0.4204934490624748,98.68560756047222
2015-08-01,2015-2016,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2015-09-01,2015-2016,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2015-10-01,2015-2016,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2015-11-01,2015-2016,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2015-12-01,2015-2016,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2016-01-01,2015-2016,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2016-02-01,2015-2016,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2016-03-01,2015-2016,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2016-04-01,2015-2016,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2016-05-01,2015-2016,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2016-06-01,2015-2016,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2016-07-01,2016-2017,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2016-08-01,2016-2017,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2016-09-01,2016-2017,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2016-10-01,2016-2017,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2016-11-01,2016-2017,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2016-12-01,2016-2017,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2017-01-01,2016-2017,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2017-02-01,2016-2017,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2017-03-01,2016-2017,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2017-04-01,2016-2017,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2017-05-01,2016-2017,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2017-06-01,2016-2017,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2017-07-01,2017-2018,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2017-08-01,2017-2018,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2017-09-01,2017-2018,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2017-10-01,2017-2018,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2017-11-01,2017-2018,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2017-12-01,2017-2018,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2018-01-01,2017-2018,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2018-02-01,2017-2018,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2018-03-01,2017-2018,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2018-04-01,2017-2018,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2018-05-01,2017-2018,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2018-06-01,2017-2018,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2018-07-01,2018-2019,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2018-08-01,2018-2019,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2018-09-01,2018-2019,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2018-10-01,2018-2019,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2018-11-01,2018-2019,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2018-12-01,2018-2019,2007-08,04,55,Electricity,238.1,Electricity,237.81583333333333,0.4204934490624748,100.11949022177525
2019-01-01,2018-2019,2007-08,04,55,Electricity,258.28,Electricity,237.81583333333333,0.4204934490624748,108.60504802385599
2019-02-01,2018-2019,2007-08,04,55,Electricity,258.28,Electricity,237.81583333333333,0.4204934490624748,108.60504802385599
2019-03-01,2018-2019,2007-08,04,55,Electricity,258.28,Electricity,237.81583333333333,0.4204934490624748,108.60504802385599
2019-04-01,2018-2019,2007-08,04,55,Electricity,258.28,Electricity,237.81583333333333,0.4204934490624748,108.60504802385599
2019-05-01,2018-2019,2007-08,04,55,Electricity,258.28,Electricity,237.81583333333333,0.4204934490624748,108.60504802385599
2019-06-01,2018-2019,2007-08,04,55,Electricity,258.28,Electricity,237.81583333333333,0.4204934490624748,108.60504802385599
2019-07-01,2019-2020,2015-16,04,56,Electricity charges,108.25,Electricity,237.81583333333333,0.4204934490624748,108.25
2019-08-01,2019-2020,2015-16,04,56,Electricity charges,108.25,Electricity,237.81583333333333,0.4204934490624748,108.25
2019-09-01,2019-2020,2015-16,04,56,Electricity charges,107.18,Electricity,237.81583333333333,0.4204934490624748,107.18
2019-10-01,2019-2020,2015-16,04,56,Electricity charges,126.9,Electricity,237.81583333333333,0.4204934490624748,126.9
2019-11-01,2019-2020,2015-16,04,56,Electricity charges,125.72,Electricity,237.81583333333333,0.4204934490624748,125.72
2019-12-01,2019-2020,2015-16,04,56,Electricity charges,127.65,Electricity,237.81583333333333,0.4204934490624748,127.65
2020-01-01,2019-2020,2015-16,04,56,Electricity charges,124.87,Electricity,237.81583333333333,0.4204934490624748,124.87
2020-02-01,2019-2020,2015-16,04,56,Electricity charges,108.04,Electricity,237.81583333333333,0.4204934490624748,108.04
2020-03-01,2019-2020,2015-16,04,56,Electricity charges,108.04,Electricity,237.81583333333333,0.4204934490624748,108.04
2020-04-01,2019-2020,2015-16,04,56,Electricity charges,108.04,Electricity,237.81583333333333,0.4204934490624748,108.04
2020-05-01,2019-2020,2015-16,04,56,Electricity charges,108.04,Electricity,237.81583333333333,0.4204934490624748,108.04
2020-06-01,2019-2020,2015-16,04,56,Electricity charges,108.04,Electricity,237.81583333333333,0.4204934490624748,108.04
2020-07-01,2020-2021,2015-16,04,56,Electricity charges,108.04,Electricity,237.81583333333333,0.4204934490624748,108.04
2020-08-01,2020-2021,2015-16,04,56,Electricity charges,120.58,Electricity,237.81583333333333,0.4204934490624748,120.58
2020-09-01,2020-2021,2015-16,04,56,Electricity charges,119.83,Electricity,237.81583333333333,0.4204934490624748,119.83
2020-10-01,2020-2021,2015-16,04,56,Electricity charges,117.04,Electricity,237.81583333333333,0.4204934490624748,117.04
2020-11-01,2020-2021,2015-16,04,56,Electricity charges,113.29,Electricity,237.81583333333333,0.4204934490624748,113.29
2020-12-01,2020-2021,2015-16,04,56,Electricity charges,120.04,Electricity,237.81583333333333,0.4204934490624748,120.04
2021-01-01,2020-2021,2015-16,04,56,Electricity charges,119.4,Electricity,237.81583333333333,0.4204934490624748,119.4
2021-02-01,2020-2021,2015-16,04,56,Electricity charges,154.56,Electricity,237.81583333333333,0.4204934490624748,154.56
2021-03-01,2020-2021,2015-16,04,56,Electricity charges,142.12,Electricity,237.81583333333333,0.4204934490624748,142.12
2021-04-01,2020-2021,2015-16,04,56,Electricity charges,139.44,Electricity,237.81583333333333,0.4204934490624748,139.44
2021-05-01,2020-2021,2015-16,04,56,Electricity charges,131.62,Electricity,237.81583333333333,0.4204934490624748,131.62
2021-06-01,2020-2021,2015-16,04,56,Electricity charges,130.87,Electricity,237.81583333333333,0.4204934490624748,130.87
2021-07-01,2021-2022,2015-16,04,56,Electricity charges,131.51,Electricity,237.81583333333333,0.4204934490624748,131.51
2021-08-01,2021-2022,2015-16,04,56,Electricity charges,131.62,Electricity,237.81583333333333,0.4204934490624748,131.62
2021-09-01,2021-2022,2015-16,04,56,Electricity charges,146.62,Electricity,237.81583333333333,0.4204934490624748,146.62
2021-10-01,2021-2022,2015-16,04,56,Electricity charges,154.66,Electricity,237.81583333333333,0.4204934490624748,154.66
2021-11-01,2021-2022,2015-16,04,56,Electricity charges,167.52,Electricity,237.81583333333333,0.4204934490624748,167.52
2021-12-01,2021-2022,2015-16,04,56,Electricity charges,191.32,Electricity,237.81583333333333,0.4204934490624748,191.32
2022-01-01,2021-2022,2015-16,04,56,Electricity charges,186.5,Electricity,237.81583333333333,0.4204934490624748,186.5
2022-02-01,2021-2022,2015-16,04,56,Electricity charges,172.03,Electricity,237.81583333333333,0.4204934490624748,172.03
2022-03-01,2021-2022,2015-16,04,56,Electricity charges,148.98,Electricity,237.81583333333333,0.4204934490624748,148.98
2022-04-01,2021-2022,2015-16,04,56,Electricity charges,137.3,Electricity,237.81583333333333,0.4204934490624748,137.3
2022-05-01,2021-2022,2015-16,04,56,Electricity charges,116.08,Electricity,237.81583333333333,0.4204934490624748,116.08
2022-06-01,2021-2022,2015-16,04,56,Electricity charges,176.21,Electricity,237.81583333333333,0.4204934490624748,176.21
2022-07-01,2022-2023,2015-16,04,56,Electricity charges,245.55,Electricity,237.81583333333333,0.4204934490624748,245.55
2022-08-01,2022-2023,2015-16,04,56,Electricity charges,294,Electricity,237.81583333333333,0.4204934490624748,294
2022-09-01,2022-2023,2015-16,04,56,Electricity charges,101.93,Electricity,237.81583333333333,0.4204934490624748,101.93
2022-10-01,2022-2023,2015-16,04,56,Electricity charges,193.25,Electricity,237.81583333333333,0.4204934490624748,193.25
2022-11-01,2022-2023,2015-16,04,56,Electricity charges,192.6,Electricity,237.81583333333333,0.4204934490624748,192.6
2022-12-01,2022-2023,2015-16,04,56,Electricity charges,186.17,Electricity,237.81583333333333,0.4204934490624748,186.17
2023-01-01,2022-2023,2015-16,04,56,Electricity charges,187.78,Electricity,237.81583333333333,0.4204934490624748,187.78
2023-02-01,2022-2023,2015-16,04,56,Electricity charges,184.78,Electricity,237.81583333333333,0.4204934490624748,184.78
2023-03-01,2022-2023,2015-16,04,56,Electricity charges,196.25,Electricity,237.81583333333333,0.4204934490624748,196.25
2023-04-01,2022-2023,2015-16,04,56,Electricity charges,179.64,Electricity,237.81583333333333,0.4204934490624748,179.64
2023-05-01,2022-2023,2015-16,04,56,Electricity charges,184.89,Electricity,237.81583333333333,0.4204934490624748,184.89
2023-06-01,2022-2023,2015-16,04,56,Electricity charges,190.25,Electricity,237.81583333333333,0.4204934490624748,190.25
2023-07-01,2023-2024,2015-16,04,56,Electricity charges,266.13,Electricity,237.81583333333333,0.4204934490624748,266.13
2023-08-01,2023-2024,2015-16,04,56,Electricity charges,269.77,Electricity,237.81583333333333,0.4204934490624748,269.77
2023-09-01,2023-2024,2015-16,04,56,Electricity charges,268.81,Electricity,237.81583333333333,0.4204934490624748,268.81
2023-10-01,2023-2024,2015-16,04,56,Electricity charges,291.1,Electricity,237.81583333333333,0.4204934490624748,291.1
2023-11-01,2023-2024,2015-16,04,56,Electricity charges,259.91,Electricity,237.81583333333333,0.4204934490624748,259.91
2023-12-01,2023-2024,2015-16,04,56,Electricity charges,300.86,Electricity,237.81583333333333,0.4204934490624748,300.86
2024-01-01,2023-2024,2015-16,04,56,Electricity charges,320.26,Electricity,237.81583333333333,0.4204934490624748,320.26
2024-02-01,2023-2024,2015-16,04,56,Electricity charges,323.15,Electricity,237.81583333333333,0.4204934490624748,323.15
2024-03-01,2023-2024,2015-16,04,56,Electricity charges,339.66,Electricity,237.81583333333333,0.4204934490624748,339.66
2024-04-01,2023-2024,2015-16,04,56,Electricity charges,307.4,Electricity,237.81583333333333,0.4204934490624748,307.4
2024-05-01,2023-2024,2015-16,04,56,Electricity charges,293.57,Electricity,237.81583333333333,0.4204934490624748,293.57
2024-06-01,2023-2024,2015-16,04,56,Electricity charges,317.36,Electricity,237.81583333333333,0.4204934490624748,317.36
2024-07-01,2024-2025,2015-16,04,56,Electricity charges,304.07,Electricity,237.81583333333333,0.4204934490624748,304.07
2024-08-01,2024-2025,2015-16,04,56,Electricity charges,284.46,Electricity,237.81583333333333,0.4204934490624748,284.46
2024-09-01,2024-2025,2015-16,04,56,Electricity charges,275.67,Electricity,237.81583333333333,0.4204934490624748,275.67
2024-10-01,2024-2025,2015-16,04,56,Electricity charges,289.5,Electricity,237.81583333333333,0.4204934490624748,289.5
2024-11-01,2024-2025,2015-16,04,56,Electricity charges,288.85,Electricity,237.81583333333333,0.4204934490624748,288.85
2024-12-01,2024-2025,2015-16,04,56,Electricity charges,272.45,Electricity,237.81583333333333,0.4204934490624748,272.45
2025-01-01,2024-2025,2015-16,04,56,Electricity charges,270.31,Electricity,237.81583333333333,0.4204934490624748,270.31
2025-02-01,2024-2025,2015-16,04,56,Electricity charges,269.56,Electricity,237.81583333333333,0.4204934490624748,269.56
2025-03-01,2024-2025,2015-16,04,56,Electricity charges,266.13,Electricity,237.81583333333333,0.4204934490624748,266.13
2025-04-01,2024-2025,2015-16,04,56,Electricity charges,225.72,Electricity,237.81583333333333,0.4204934490624748,225.72
2025-05-01,2024-2025,2015-16,04,56,Electricity charges,209.86,Electricity,237.81583333333333,0.4204934490624748,209.86
2025-06-01,2024-2025,2015-16,04,56,Electricity charges,221.44,Electricity,237.81583333333333,0.4204934490624748,221.44
2025-07-01,2025-2026,2015-16,04,56,Electricity charges,252.84,Electricity,237.81583333333333,0.4204934490624748,252.84
2025-08-01,2025-2026,2015-16,04,56,Electricity charges,239.76,Electricity,237.81583333333333,0.4204934490624748,239.76
2025-09-01,2025-2026,2015-16,04,56,Electricity charges,234.41,Electricity,237.81583333333333,0.4204934490624748,234.41
2025-10-01,2025-2026,2015-16,04,56,Electricity charges,244.37,Electricity,237.81583333333333,0.4204934490624748,244.37
2025-11-01,2025-2026,2015-16,04,56,Electricity charges,261.74,Electricity,237.81583333333333,0.4204934490624748,261.74
2025-12-01,2025-2026,2015-16,04,56,Electricity charges,263.13,Electricity,237.81583333333333,0.4204934490624748,263.13
2026-01-01,2025-2026,2015-16,04,56,Electricity charges,262.92,Electricity,237.81583333333333,0.4204934490624748,262.92
2026-02-01,2025-2026,2015-16,04,56,Electricity charges,289.28,Electricity,237.81583333333333,0.4204934490624748,289.28
2026-03-01,2025-2026,2015-16,04,56,Electricity charges,303.97,Electricity,237.81583333333333,0.4204934490624748,303.97
2026-04-01,2025-2026,2015-16,04,56,Electricity charges,301.82,Electricity,237.81583333333333,0.4204934490624748,301.82
2026-05-01,2025-2026,2015-16,04,56,Electricity charges,286.39,Electricity,237.81583333333333,0.4204934490624748,286.39
2026-06-01,2025-2026,2015-16,04,56,Electricity charges,274.06,Electricity,237.81583333333333,0.4204934490624748,274.06
2015-07-01,2015-2016,2007-08,04,58,Firewood Whole,275.52,Firewood (old base only),280.89,0.3560112499554986,98.08821958773896
2015-08-01,2015-2016,2007-08,04,58,Firewood Whole,275.9,Firewood (old base only),280.89,0.3560112499554986,98.22350386272205
2015-09-01,2015-2016,2007-08,04,58,Firewood Whole,275.9,Firewood (old base only),280.89,0.3560112499554986,98.22350386272205
2015-10-01,2015-2016,2007-08,04,58,Firewood Whole,278.99,Firewood (old base only),280.89,0.3560112499554986,99.32357862508455
2015-11-01,2015-2016,2007-08,04,58,Firewood Whole,279.21,Firewood (old base only),280.89,0.3560112499554986,99.40190110007475
2015-12-01,2015-2016,2007-08,04,58,Firewood Whole,281.03,Firewood (old base only),280.89,0.3560112499554986,100.04984157499376
2016-01-01,2015-2016,2007-08,04,58,Firewood Whole,284.11,Firewood (old base only),280.89,0.3560112499554986,101.14635622485672
2016-02-01,2015-2016,2007-08,04,58,Firewood Whole,283.33,Firewood (old base only),280.89,0.3560112499554986,100.86866744989142
2016-03-01,2015-2016,2007-08,04,58,Firewood Whole,283.78,Firewood (old base only),280.89,0.3560112499554986,101.02887251237138
2016-04-01,2015-2016,2007-08,04,58,Firewood Whole,283.25,Firewood (old base only),280.89,0.3560112499554986,100.84018654989498
2016-05-01,2015-2016,2007-08,04,58,Firewood Whole,284.79,Firewood (old base only),280.89,0.3560112499554986,101.38844387482645
2016-06-01,2015-2016,2007-08,04,58,Firewood Whole,284.87,Firewood (old base only),280.89,0.3560112499554986,101.41692477482289
2016-07-01,2016-2017,2007-08,04,58,Firewood Whole,284.2,Firewood (old base only),280.89,0.3560112499554986,101.1783972373527
2016-08-01,2016-2017,2007-08,04,58,Firewood Whole,284.2,Firewood (old base only),280.89,0.3560112499554986,101.1783972373527
2016-09-01,2016-2017,2007-08,04,58,Firewood Whole,283.6,Firewood (old base only),280.89,0.3560112499554986,100.96479048737942
2016-10-01,2016-2017,2007-08,04,58,Firewood Whole,284.35,Firewood (old base only),280.89,0.3560112499554986,101.23179892484603
2016-11-01,2016-2017,2007-08,04,58,Firewood Whole,286.97,Firewood (old base only),280.89,0.3560112499554986,102.16454839972944
2016-12-01,2016-2017,2007-08,04,58,Firewood Whole,290.35,Firewood (old base only),280.89,0.3560112499554986,103.36786642457902
2017-01-01,2016-2017,2007-08,04,58,Firewood Whole,292.43,Firewood (old base only),280.89,0.3560112499554986,104.10836982448646
2017-02-01,2016-2017,2007-08,04,58,Firewood Whole,293.08,Firewood (old base only),280.89,0.3560112499554986,104.33977713695752
2017-03-01,2016-2017,2007-08,04,58,Firewood Whole,290.59,Firewood (old base only),280.89,0.3560112499554986,103.45330912456834
2017-04-01,2016-2017,2007-08,04,58,Firewood Whole,290.56,Firewood (old base only),280.89,0.3560112499554986,103.44262878706968
2017-05-01,2016-2017,2007-08,04,58,Firewood Whole,290.23,Firewood (old base only),280.89,0.3560112499554986,103.32514507458437
2017-06-01,2016-2017,2007-08,04,58,Firewood Whole,290.23,Firewood (old base only),280.89,0.3560112499554986,103.32514507458437
2017-07-01,2017-2018,2007-08,04,58,Firewood Whole,290.72,Firewood (old base only),280.89,0.3560112499554986,103.49959058706256
2017-08-01,2017-2018,2007-08,04,58,Firewood Whole,291.56,Firewood (old base only),280.89,0.3560112499554986,103.79864003702517
2017-09-01,2017-2018,2007-08,04,58,Firewood Whole,291.34,Firewood (old base only),280.89,0.3560112499554986,103.72031756203495
2017-10-01,2017-2018,2007-08,04,58,Firewood Whole,293.2,Firewood (old base only),280.89,0.3560112499554986,104.38249848695219
2017-11-01,2017-2018,2007-08,04,58,Firewood Whole,295.15,Firewood (old base only),280.89,0.3560112499554986,105.0767204243654
2017-12-01,2017-2018,2007-08,04,58,Firewood Whole,295.82,Firewood (old base only),280.89,0.3560112499554986,105.3152479618356
2018-01-01,2017-2018,2007-08,04,58,Firewood Whole,300.58,Firewood (old base only),280.89,0.3560112499554986,107.00986151162377
2018-02-01,2017-2018,2007-08,04,58,Firewood Whole,301.93,Firewood (old base only),280.89,0.3560112499554986,107.49047669906369
2018-03-01,2017-2018,2007-08,04,58,Firewood Whole,302.24,Firewood (old base only),280.89,0.3560112499554986,107.6008401865499
2018-04-01,2017-2018,2007-08,04,58,Firewood Whole,301.32,Firewood (old base only),280.89,0.3560112499554986,107.27330983659084
2018-05-01,2017-2018,2007-08,04,58,Firewood Whole,297.93,Firewood (old base only),280.89,0.3560112499554986,106.0664316992417
2018-06-01,2017-2018,2007-08,04,58,Firewood Whole,298.03,Firewood (old base only),280.89,0.3560112499554986,106.10203282423724
2018-07-01,2018-2019,2007-08,04,58,Firewood Whole,298.03,Firewood (old base only),280.89,0.3560112499554986,106.10203282423724
2018-08-01,2018-2019,2007-08,04,58,Firewood Whole,298.7,Firewood (old base only),280.89,0.3560112499554986,106.34056036170743
2018-09-01,2018-2019,2007-08,04,58,Firewood Whole,299.07,Firewood (old base only),280.89,0.3560112499554986,106.47228452419097
2018-10-01,2018-2019,2007-08,04,58,Firewood Whole,299.07,Firewood (old base only),280.89,0.3560112499554986,106.47228452419097
2018-11-01,2018-2019,2007-08,04,58,Firewood Whole,303.78,Firewood (old base only),280.89,0.3560112499554986,108.14909751148136
2018-12-01,2018-2019,2007-08,04,58,Firewood Whole,305.35,Firewood (old base only),280.89,0.3560112499554986,108.70803517391151
2019-01-01,2018-2019,2007-08,04,58,Firewood Whole,305.94,Firewood (old base only),280.89,0.3560112499554986,108.91808181138524
2019-02-01,2018-2019,2007-08,04,58,Firewood Whole,305.94,Firewood (old base only),280.89,0.3560112499554986,108.91808181138524
2019-03-01,2018-2019,2007-08,04,58,Firewood Whole,307.17,Firewood (old base only),280.89,0.3560112499554986,109.35597564883051
2019-04-01,2018-2019,2007-08,04,58,Firewood Whole,307.99,Firewood (old base only),280.89,0.3560112499554986,109.64790487379402
2019-05-01,2018-2019,2007-08,04,58,Firewood Whole,308.96,Firewood (old base only),280.89,0.3560112499554986,109.99323578625084
2019-06-01,2018-2019,2007-08,04,58,Firewood Whole,309.64,Firewood (old base only),280.89,0.3560112499554986,110.23532343622058
2019-07-01,2019-2020,2015-16,04,55,Garbage collection,145.38,Garbage collection (new base only),NA,NA,145.38
2019-08-01,2019-2020,2015-16,04,55,Garbage collection,145.38,Garbage collection (new base only),NA,NA,145.38
2019-09-01,2019-2020,2015-16,04,55,Garbage collection,145.54,Garbage collection (new base only),NA,NA,145.54
2019-10-01,2019-2020,2015-16,04,55,Garbage collection,145.54,Garbage collection (new base only),NA,NA,145.54
2019-11-01,2019-2020,2015-16,04,55,Garbage collection,146.12,Garbage collection (new base only),NA,NA,146.12
2019-12-01,2019-2020,2015-16,04,55,Garbage collection,154.8,Garbage collection (new base only),NA,NA,154.8
2020-01-01,2019-2020,2015-16,04,55,Garbage collection,154.8,Garbage collection (new base only),NA,NA,154.8
2020-02-01,2019-2020,2015-16,04,55,Garbage collection,154.8,Garbage collection (new base only),NA,NA,154.8
2020-03-01,2019-2020,2015-16,04,55,Garbage collection,154.8,Garbage collection (new base only),NA,NA,154.8
2020-04-01,2019-2020,2015-16,04,55,Garbage collection,156.98,Garbage collection (new base only),NA,NA,156.98
2020-05-01,2019-2020,2015-16,04,55,Garbage collection,156.98,Garbage collection (new base only),NA,NA,156.98
2020-06-01,2019-2020,2015-16,04,55,Garbage collection,159.37,Garbage collection (new base only),NA,NA,159.37
